,oid,Id,sentence,Flag,Context,labels
463,463,63620_199003_463,"Along with the repair and prevention of land degradation, the additional funding for soil conservation will result in an improvement and rehabilitation of habitat for many species of our unique wildlife.",,"We will also encourage landholders to undertake projects on their own land to repair and prevent land degradation caused by soil erosion and salinity. •$5 million for expanding the definition of works eligible for deductibility under Section 75D of the Tax Act to specifically include expenditure on the establishment of trees, shrubs or pasture species designed to combat or repair erosion.",1
464,464,63620_199003_464,We will also explore with various farming and conservation organizations the possibility of other tax measures to encourage such activities as agro-forestry which have the potential to arrest soil erosion while providing additional resources for our timber industry.,,"•$5 million for expanding the definition of works eligible for deductibility under Section 75D of the Tax Act to specifically include expenditure on the establishment of trees, shrubs or pasture species designed to combat or repair erosion. Along with the repair and prevention of land degradation, the additional funding for soil conservation will result in an improvement and rehabilitation of habitat for many species of our unique wildlife.",1
465,465,63620_199003_465,Pilot Urban Waterways Renewal Study.,1.0,"Along with the repair and prevention of land degradation, the additional funding for soil conservation will result in an improvement and rehabilitation of habitat for many species of our unique wildlife. We will also explore with various farming and conservation organizations the possibility of other tax measures to encourage such activities as agro-forestry which have the potential to arrest soil erosion while providing additional resources for our timber industry.",1
466,466,63620_199003_466,We recognize that the majority of Australians live in an urban environment and that they are concerned about the quality of that environment and especially the quality of their urban waterways.,1.0,We will also explore with various farming and conservation organizations the possibility of other tax measures to encourage such activities as agro-forestry which have the potential to arrest soil erosion while providing additional resources for our timber industry. Pilot Urban Waterways Renewal Study.,1
467,467,63620_199003_467,"As an initial step we propose a pilot project to conduct a study of the problems of the Brisbane, Derwent and Tamar Rivers.",,Pilot Urban Waterways Renewal Study. We recognize that the majority of Australians live in an urban environment and that they are concerned about the quality of that environment and especially the quality of their urban waterways.,1
468,468,63620_199003_468,The Commonwealth will bear the cost of this study and we are confident it will be supported by relevant Local and State Government authorities.,,"We recognize that the majority of Australians live in an urban environment and that they are concerned about the quality of that environment and especially the quality of their urban waterways. As an initial step we propose a pilot project to conduct a study of the problems of the Brisbane, Derwent and Tamar Rivers.",1
469,469,63620_199003_469,"In addition to its direct involvement with conservation, a Coalition government will encourage the private sector to repair, sustain, and protect the environment.",,"As an initial step we propose a pilot project to conduct a study of the problems of the Brisbane, Derwent and Tamar Rivers. The Commonwealth will bear the cost of this study and we are confident it will be supported by relevant Local and State Government authorities.",1
470,470,63620_199003_470,Beach Pollution.,1.0,"The Commonwealth will bear the cost of this study and we are confident it will be supported by relevant Local and State Government authorities. In addition to its direct involvement with conservation, a Coalition government will encourage the private sector to repair, sustain, and protect the environment.",1
471,471,63620_199003_471,The Coalition Government will support an application by the NSW Government for a special additional borrowing allocation under the Loan Council's Global Borrowing Agreement to fund development of infrastructure for the clean up of sewerage and beach pollution.,,"In addition to its direct involvement with conservation, a Coalition government will encourage the private sector to repair, sustain, and protect the environment. Beach Pollution.",6
472,472,63620_199003_472,"""Special Additions"" are not uncommon.",1.0,Beach Pollution. The Coalition Government will support an application by the NSW Government for a special additional borrowing allocation under the Loan Council's Global Borrowing Agreement to fund development of infrastructure for the clean up of sewerage and beach pollution.,1
473,473,63620_199003_473,Western Australia has continually received one over recent years to assist in projects by the State Electricity Commission of WA (SECWA).,1.0,"The Coalition Government will support an application by the NSW Government for a special additional borrowing allocation under the Loan Council's Global Borrowing Agreement to fund development of infrastructure for the clean up of sewerage and beach pollution. ""Special Additions"" are not uncommon.",1
474,474,63620_199003_474,Allocation of Malabar Land for Extension of Sewerage Treatment Works.,,"""Special Additions"" are not uncommon. Western Australia has continually received one over recent years to assist in projects by the State Electricity Commission of WA (SECWA).",1
475,475,63620_199003_475,We will provide to the New South Wales Government approximately 14ha of land at Malabar for the construction of extensions to their sewerage treatment works.,,Western Australia has continually received one over recent years to assist in projects by the State Electricity Commission of WA (SECWA). Allocation of Malabar Land for Extension of Sewerage Treatment Works.,1
476,476,63620_199003_476,"In conjunction with the State Government, we will guarantee the future use of the Anzac Rifle Range.",,Allocation of Malabar Land for Extension of Sewerage Treatment Works. We will provide to the New South Wales Government approximately 14ha of land at Malabar for the construction of extensions to their sewerage treatment works.,1
477,477,63620_199003_477,Antarctic Center.,1.0,"We will provide to the New South Wales Government approximately 14ha of land at Malabar for the construction of extensions to their sewerage treatment works. In conjunction with the State Government, we will guarantee the future use of the Anzac Rifle Range.",1
478,478,63620_199003_478,Tasmania already has close geographic and historical links with Antarctica.,,"In conjunction with the State Government, we will guarantee the future use of the Anzac Rifle Range. Antarctic Center.",1
479,479,63620_199003_479,"Valuable research and service facilities relating to the southern continent will be enhanced, in full co-operation with the Tasmanian Government, by the development of an Antarctic Museum in Hobart.",,Antarctic Center. Tasmania already has close geographic and historical links with Antarctica.,1
480,480,63620_199003_480,Such a museum would be the first stage of the overall development of an International Antarctic Center.,,"Tasmania already has close geographic and historical links with Antarctica. Valuable research and service facilities relating to the southern continent will be enhanced, in full co-operation with the Tasmanian Government, by the development of an Antarctic Museum in Hobart.",1
481,481,63620_199003_481,We will initiate moves to attract corporate support for the project and will work in co-operation with the State Government to provide joint funding to commence the construction phase.,,"Valuable research and service facilities relating to the southern continent will be enhanced, in full co-operation with the Tasmanian Government, by the development of an Antarctic Museum in Hobart. Such a museum would be the first stage of the overall development of an International Antarctic Center.",1
482,482,63620_199003_482,The estimated cost to the Commonwealth will be $ 1.5 million each year for the next three years.,,Such a museum would be the first stage of the overall development of an International Antarctic Center. We will initiate moves to attract corporate support for the project and will work in co-operation with the State Government to provide joint funding to commence the construction phase.,7
483,483,63620_199003_483,ABORIGINAL AFFAIRS.,1.0,We will initiate moves to attract corporate support for the project and will work in co-operation with the State Government to provide joint funding to commence the construction phase. The estimated cost to the Commonwealth will be $ 1.5 million each year for the next three years.,1
484,484,63620_199003_484,Our policy approach to Aborigines and Torres Strait Islanders starts from the belief that all Australians share a common national future.,,The estimated cost to the Commonwealth will be $ 1.5 million each year for the next three years. ABORIGINAL AFFAIRS.,1
485,485,63620_199003_485,"The policies of the Labor government have, far from promoting self-sufficiency amongst Aboriginal Australians, entrenched a pattern of dependence.",,ABORIGINAL AFFAIRS. Our policy approach to Aborigines and Torres Strait Islanders starts from the belief that all Australians share a common national future.,1
486,486,63620_199003_486,"To provide a new vision, we will:  .",,"Our policy approach to Aborigines and Torres Strait Islanders starts from the belief that all Australians share a common national future. The policies of the Labor government have, far from promoting self-sufficiency amongst Aboriginal Australians, entrenched a pattern of dependence.",1
487,487,63620_199003_487,Provide programs which meet the real needs of Aborigines and Islanders.,,"The policies of the Labor government have, far from promoting self-sufficiency amongst Aboriginal Australians, entrenched a pattern of dependence. To provide a new vision, we will:  .",1
488,488,63620_199003_488,•Place the highest priority on improving the health of Aborigines and Torres Strait Islanders.,,"To provide a new vision, we will:  . Provide programs which meet the real needs of Aborigines and Islanders.",1
489,489,63620_199003_489,•Improve the administration of Aboriginal Affairs and improve the delivery of services to those most in need.,,Provide programs which meet the real needs of Aborigines and Islanders. •Place the highest priority on improving the health of Aborigines and Torres Strait Islanders.,1
490,490,63620_199003_490,•Increase the proportion of funds reaching Aborigines and Torres Strait Islanders in need.,,•Place the highest priority on improving the health of Aborigines and Torres Strait Islanders. •Improve the administration of Aboriginal Affairs and improve the delivery of services to those most in need.,1
491,491,63620_199003_491,Maintain the Institute of Aboriginal Studies.,,•Improve the administration of Aboriginal Affairs and improve the delivery of services to those most in need. •Increase the proportion of funds reaching Aborigines and Torres Strait Islanders in need.,4
492,492,63620_199003_492,•Protect and promote Aboriginal culture.,,•Increase the proportion of funds reaching Aborigines and Torres Strait Islanders in need. Maintain the Institute of Aboriginal Studies.,1
493,493,63620_199003_493,•Work with the States and Territories to achieve greater school attendance by Aboriginal children.,,Maintain the Institute of Aboriginal Studies. •Protect and promote Aboriginal culture.,1
494,494,63620_199003_494,•Continue to address areas of social and legal discrimination.,,•Protect and promote Aboriginal culture. •Work with the States and Territories to achieve greater school attendance by Aboriginal children.,4
495,495,63620_199003_495,"We oppose and will abolish the Aboriginal and Torres Strait Islanders Commission, which by its nature seeks to separate rather than unite all Australians.",,•Work with the States and Territories to achieve greater school attendance by Aboriginal children. •Continue to address areas of social and legal discrimination.,1
496,496,63620_199003_496,"We strongly believe the proposal for a treaty is flawed in legal, political and historical terms and will not proceed with treaty negotiations believing a treaty will cause great divisions in the Australian community.",,"•Continue to address areas of social and legal discrimination. We oppose and will abolish the Aboriginal and Torres Strait Islanders Commission, which by its nature seeks to separate rather than unite all Australians.",1
497,497,63620_199003_497,DECLARING WAR ON DRUGS.,1.0,"We oppose and will abolish the Aboriginal and Torres Strait Islanders Commission, which by its nature seeks to separate rather than unite all Australians. We strongly believe the proposal for a treaty is flawed in legal, political and historical terms and will not proceed with treaty negotiations believing a treaty will cause great divisions in the Australian community.",1
498,498,63620_199003_498,Drug-related crime and violence is a major threat to our way of life.,,"We strongly believe the proposal for a treaty is flawed in legal, political and historical terms and will not proceed with treaty negotiations believing a treaty will cause great divisions in the Australian community. DECLARING WAR ON DRUGS.",1
499,499,63620_199003_499,In Government we will crack down on the drug industry by:  Ensuring Australia's coastline is effectively patrolled to guard against drug runners.,,DECLARING WAR ON DRUGS. Drug-related crime and violence is a major threat to our way of life.,1
500,500,63620_199003_500,"Giving the Australian Federal Police, the National Crime Authority and Australian Customs more support to fight drug smuggling and distribution.",,Drug-related crime and violence is a major threat to our way of life. In Government we will crack down on the drug industry by:  Ensuring Australia's coastline is effectively patrolled to guard against drug runners.,1
501,501,63620_199003_501,Providing for tougher sentences for major drug crimes.,,"In Government we will crack down on the drug industry by:  Ensuring Australia's coastline is effectively patrolled to guard against drug runners. Giving the Australian Federal Police, the National Crime Authority and Australian Customs more support to fight drug smuggling and distribution.",1
502,502,63620_199003_502,"Using Federal funds more effectively to deal with the problems faced by Australia's 70,000 homeless youth.",,"Giving the Australian Federal Police, the National Crime Authority and Australian Customs more support to fight drug smuggling and distribution. Providing for tougher sentences for major drug crimes.",5
503,503,63620_199003_503,HOMELESS YOUTH.,1.0,"Providing for tougher sentences for major drug crimes. Using Federal funds more effectively to deal with the problems faced by Australia's 70,000 homeless youth.",1
504,504,63620_199003_504,We are committed to the principle that parents have the primary responsibility for providing adequate care for their children.,,"Using Federal funds more effectively to deal with the problems faced by Australia's 70,000 homeless youth. HOMELESS YOUTH.",6
505,505,63620_199003_505,"Unfortunately, too many children are abused and left without adequate in-come, education, health services and accommodation.",,HOMELESS YOUTH. We are committed to the principle that parents have the primary responsibility for providing adequate care for their children.,1
506,506,63620_199003_506,"Their situation is the result of both complex social and economic pressures including family break-down, drug, alcohol and sexual abuse resulting in the inability of many to complete their education and acquire job skills.",,"We are committed to the principle that parents have the primary responsibility for providing adequate care for their children. Unfortunately, too many children are abused and left without adequate in-come, education, health services and accommodation.",1
507,507,63620_199003_507,Our primary objective must be to address the causes of youth homelessness rather than continually establishing new programs directed at the effects.,,"Unfortunately, too many children are abused and left without adequate in-come, education, health services and accommodation. Their situation is the result of both complex social and economic pressures including family break-down, drug, alcohol and sexual abuse resulting in the inability of many to complete their education and acquire job skills.",1
508,508,63620_199003_508,Consequently parental responsibility must be emphasized and we will support the States in their efforts to restore children to their parents.,,"Their situation is the result of both complex social and economic pressures including family break-down, drug, alcohol and sexual abuse resulting in the inability of many to complete their education and acquire job skills. Our primary objective must be to address the causes of youth homelessness rather than continually establishing new programs directed at the effects.",1
509,509,63620_199003_509,"When this is not possible, or the children would be placed at risk, we will ensure that both Federal and State programs are better integrated so that children can be assisted to continue with their education or training and receive adequate counseling, accommodation and income support prier to entering the workforce.",,Our primary objective must be to address the causes of youth homelessness rather than continually establishing new programs directed at the effects. Consequently parental responsibility must be emphasized and we will support the States in their efforts to restore children to their parents.,1
510,510,63620_199003_510,LOCAL GOVERNMENT.,1.0,"Consequently parental responsibility must be emphasized and we will support the States in their efforts to restore children to their parents. When this is not possible, or the children would be placed at risk, we will ensure that both Federal and State programs are better integrated so that children can be assisted to continue with their education or training and receive adequate counseling, accommodation and income support prier to entering the workforce.",1
511,511,63620_199003_511,We will reinvigorate Australia's System of local government.,,"When this is not possible, or the children would be placed at risk, we will ensure that both Federal and State programs are better integrated so that children can be assisted to continue with their education or training and receive adequate counseling, accommodation and income support prier to entering the workforce. LOCAL GOVERNMENT.",1
512,512,63620_199003_512,"Labor has constantly attacked the funding basis of local government, introducing uncertainty and instability.",,LOCAL GOVERNMENT. We will reinvigorate Australia's System of local government.,1
513,513,63620_199003_513,"We will restore tax sharing as the basis of general purpose grants to local government by matching in our first year the amount provided for in the present Government's forward estimate for 1990/91, specifically $716.7 million.",,"We will reinvigorate Australia's System of local government. Labor has constantly attacked the funding basis of local government, introducing uncertainty and instability.",6
514,514,63620_199003_514,"At the end of the first year, this sum will be calculated as a percentage of actual total Commonwealth taxation revenue received in 1990/91 and untied general purpose grants to local government for subsequent years guaranteed at that fixed percentage.",,"Labor has constantly attacked the funding basis of local government, introducing uncertainty and instability. We will restore tax sharing as the basis of general purpose grants to local government by matching in our first year the amount provided for in the present Government's forward estimate for 1990/91, specifically $716.7 million.",1
515,515,63620_199003_515,This will arrest the decline of general revenue assistance as a proportion of commonwealth taxation receipts.,,"We will restore tax sharing as the basis of general purpose grants to local government by matching in our first year the amount provided for in the present Government's forward estimate for 1990/91, specifically $716.7 million. At the end of the first year, this sum will be calculated as a percentage of actual total Commonwealth taxation revenue received in 1990/91 and untied general purpose grants to local government for subsequent years guaranteed at that fixed percentage.",1
516,516,63620_199003_516,A SECURE AUSTRALIA.,1.0,"At the end of the first year, this sum will be calculated as a percentage of actual total Commonwealth taxation revenue received in 1990/91 and untied general purpose grants to local government for subsequent years guaranteed at that fixed percentage. This will arrest the decline of general revenue assistance as a proportion of commonwealth taxation receipts.",1
517,517,63620_199003_517,"Over recent months, we have witnessed the transformation of the world's most important political conflict of the past forty years: the Cold War.",,This will arrest the decline of general revenue assistance as a proportion of commonwealth taxation receipts. A SECURE AUSTRALIA.,1
518,518,63620_199003_518,"We have seen the grand failure of communism in Europe, and the attractive power of political and economic freedom has been plain for all to see.",,"A SECURE AUSTRALIA. Over recent months, we have witnessed the transformation of the world's most important political conflict of the past forty years: the Cold War.",1
519,519,63620_199003_519,The word of the 1990s will be more complex and interdependent than ever before.,,"Over recent months, we have witnessed the transformation of the world's most important political conflict of the past forty years: the Cold War. We have seen the grand failure of communism in Europe, and the attractive power of political and economic freedom has been plain for all to see.",1
520,520,63620_199003_520,"There will be an emphasis on the management of resources, the maximization of the new economic opportunities that are opening up a concern with environmental issues and with health issues such as drug use and AIDS.",,"We have seen the grand failure of communism in Europe, and the attractive power of political and economic freedom has been plain for all to see. The word of the 1990s will be more complex and interdependent than ever before.",1
521,521,63620_199003_521,"For all these changes, there are important elements of continuity.",,"The word of the 1990s will be more complex and interdependent than ever before. There will be an emphasis on the management of resources, the maximization of the new economic opportunities that are opening up a concern with environmental issues and with health issues such as drug use and AIDS.",1
522,522,63620_199003_522,Competition between states will continue.,,"There will be an emphasis on the management of resources, the maximization of the new economic opportunities that are opening up a concern with environmental issues and with health issues such as drug use and AIDS. For all these changes, there are important elements of continuity.",1
523,523,63620_199003_523,"The potential for instability, particularly within our own region, will remain.",,"For all these changes, there are important elements of continuity. Competition between states will continue.",1
524,524,63620_199003_524,Protectionist pressures may increase.,,"Competition between states will continue. The potential for instability, particularly within our own region, will remain.",1
525,525,63620_199003_525,"Labor' s foreign policy has too often been driven by domestic political considerations, not international realities.",1.0,"The potential for instability, particularly within our own region, will remain. Protectionist pressures may increase.",1
526,526,63620_199003_526,"As Labor's China policy tragically demonstrates, Labor has concentrated too much on personalities and too little on hard-headed assessments of our national interest.",1.0,"Protectionist pressures may increase. Labor' s foreign policy has too often been driven by domestic political considerations, not international realities.",1
527,527,63620_199003_527,Australia's scope for a constructive international role has been hindered by Labor's mismanagement of the national economy.,1.0,"Labor' s foreign policy has too often been driven by domestic political considerations, not international realities. As Labor's China policy tragically demonstrates, Labor has concentrated too much on personalities and too little on hard-headed assessments of our national interest.",1
528,528,63620_199003_528,We offer a different way of managing our international interests.,,"As Labor's China policy tragically demonstrates, Labor has concentrated too much on personalities and too little on hard-headed assessments of our national interest. Australia's scope for a constructive international role has been hindered by Labor's mismanagement of the national economy.",3
529,529,63620_199003_529,We will:  Undertake a major review in a White Paper of the economic and security implications within the Asia-Pacific region of the historic changes taking place in Europe and elsewhere in the world.,,Australia's scope for a constructive international role has been hindered by Labor's mismanagement of the national economy. We offer a different way of managing our international interests.,1
530,530,63620_199003_530,"Maximize our economic opportunities in a changing world, giving a special priority to the Asia-Pacific region.",,We offer a different way of managing our international interests. We will:  Undertake a major review in a White Paper of the economic and security implications within the Asia-Pacific region of the historic changes taking place in Europe and elsewhere in the world.,1
531,531,63620_199003_531,Maintain an active and mutually beneficial involvement with the United States in the economic and security affairs of our region.,,"We will:  Undertake a major review in a White Paper of the economic and security implications within the Asia-Pacific region of the historic changes taking place in Europe and elsewhere in the world. Maximize our economic opportunities in a changing world, giving a special priority to the Asia-Pacific region.",1
532,532,63620_199003_532,Develop Australian - US security relations under ANZUS.,,"Maximize our economic opportunities in a changing world, giving a special priority to the Asia-Pacific region. Maintain an active and mutually beneficial involvement with the United States in the economic and security affairs of our region.",1
533,533,63620_199003_533,"Revitalize our economic relationship with Japan through a new framework of co-operative trade, marketing, and research opportunities.",,Maintain an active and mutually beneficial involvement with the United States in the economic and security affairs of our region. Develop Australian - US security relations under ANZUS.,1
534,534,63620_199003_534,Redress Labor's failure to maximize Australian involvement with the South Pacific Island countries.,,"Develop Australian - US security relations under ANZUS. Revitalize our economic relationship with Japan through a new framework of co-operative trade, marketing, and research opportunities.",1
535,535,63620_199003_535,"Target development aid, particularly in South-East Asia and the South-West Pacific, more effectively.",,"Revitalize our economic relationship with Japan through a new framework of co-operative trade, marketing, and research opportunities. Redress Labor's failure to maximize Australian involvement with the South Pacific Island countries.",1
536,536,63620_199003_536,Pay close attention to the environmental impact of development projects undertaken with Australian aid.,,"Redress Labor's failure to maximize Australian involvement with the South Pacific Island countries. Target development aid, particularly in South-East Asia and the South-West Pacific, more effectively.",1
537,537,63620_199003_537,"Seek a comprehensive, democratic, and peaceful resolution of the Cambodian conflict (including legal action for genocide in the International Court of Justice against the leaders of the Khmer Rouge in the late 1970s).",,"Target development aid, particularly in South-East Asia and the South-West Pacific, more effectively. Pay close attention to the environmental impact of development projects undertaken with Australian aid.",1
538,538,63620_199003_538,"Australia's international interests in the 1990s will require realistic policies, not wishful thinking.",,"Pay close attention to the environmental impact of development projects undertaken with Australian aid. Seek a comprehensive, democratic, and peaceful resolution of the Cambodian conflict (including legal action for genocide in the International Court of Justice against the leaders of the Khmer Rouge in the late 1970s).",1
539,539,63620_199003_539,A Coalition Government is best equipped to fulfil them.,,"Seek a comprehensive, democratic, and peaceful resolution of the Cambodian conflict (including legal action for genocide in the International Court of Justice against the leaders of the Khmer Rouge in the late 1970s). Australia's international interests in the 1990s will require realistic policies, not wishful thinking.",1
540,540,63620_199003_540,The first responsibility of any Australian government is to ensure the security of the nation against military attack or other forms of pressure that threaten our basic freedom.,,"Australia's international interests in the 1990s will require realistic policies, not wishful thinking. A Coalition Government is best equipped to fulfil them.",1
541,541,63620_199003_541,"We are committed to maintain a strong and self-reliant Australian defense force, capable of defending our national security interests and co-operating effectively with our friends and allies.",,A Coalition Government is best equipped to fulfil them. The first responsibility of any Australian government is to ensure the security of the nation against military attack or other forms of pressure that threaten our basic freedom.,1
542,542,63620_199003_542,There are five fundamental requirements for a coherent and credible long term defense policy which have been absent under the Hawke Government.,,"The first responsibility of any Australian government is to ensure the security of the nation against military attack or other forms of pressure that threaten our basic freedom. We are committed to maintain a strong and self-reliant Australian defense force, capable of defending our national security interests and co-operating effectively with our friends and allies.",1
543,543,63620_199003_543,"These are:  •A strong economic base, growing fast enough to maintain our competitive position internationally and especially in the Asia Pacific region.",,"We are committed to maintain a strong and self-reliant Australian defense force, capable of defending our national security interests and co-operating effectively with our friends and allies. There are five fundamental requirements for a coherent and credible long term defense policy which have been absent under the Hawke Government.",1
544,544,63620_199003_544,"The Hawke Government's economic policy failures have diminished our international standing and resulted in a failure to sustain a consistent financial commitment to achieve the objectives it proposed for the Australian Defense Force (ADF) in its 1987 Defense Policy Information Paper, ""The Defense of Australia 1987"".",,"There are five fundamental requirements for a coherent and credible long term defense policy which have been absent under the Hawke Government. These are:  •A strong economic base, growing fast enough to maintain our competitive position internationally and especially in the Asia Pacific region.",1
545,545,63620_199003_545,"•Integration of foreign, economic, trade and defense policies within an overall strategy for national security.",,"These are:  •A strong economic base, growing fast enough to maintain our competitive position internationally and especially in the Asia Pacific region. The Hawke Government's economic policy failures have diminished our international standing and resulted in a failure to sustain a consistent financial commitment to achieve the objectives it proposed for the Australian Defense Force (ADF) in its 1987 Defense Policy Information Paper, ""The Defense of Australia 1987"".",1
546,546,63620_199003_546,"The failure of the Hawke Government to achieve this integration has been most evident in South East Asia and South West Pacific, with potentially serious consequences for regional stability.",,"The Hawke Government's economic policy failures have diminished our international standing and resulted in a failure to sustain a consistent financial commitment to achieve the objectives it proposed for the Australian Defense Force (ADF) in its 1987 Defense Policy Information Paper, ""The Defense of Australia 1987"". •Integration of foreign, economic, trade and defense policies within an overall strategy for national security.",1
547,547,63620_199003_547,"•An effective strategic planning process for Defense, ensuring agreement between the key decision makers in the Government and the Defense Organization on strategic doctrine, financial guidance and ADF force structure development.",,"•Integration of foreign, economic, trade and defense policies within an overall strategy for national security. The failure of the Hawke Government to achieve this integration has been most evident in South East Asia and South West Pacific, with potentially serious consequences for regional stability.",1
548,548,63620_199003_548,"There is still no organized, continuous process of strategic planning integrating political and defense thinking.",,"The failure of the Hawke Government to achieve this integration has been most evident in South East Asia and South West Pacific, with potentially serious consequences for regional stability. •An effective strategic planning process for Defense, ensuring agreement between the key decision makers in the Government and the Defense Organization on strategic doctrine, financial guidance and ADF force structure development.",1
549,549,63620_199003_549,"The result is ad hoc Cabinet decision making, discontinuities in financing and consequent disruption of our defense effort.",,"•An effective strategic planning process for Defense, ensuring agreement between the key decision makers in the Government and the Defense Organization on strategic doctrine, financial guidance and ADF force structure development. There is still no organized, continuous process of strategic planning integrating political and defense thinking.",1
550,550,63620_199003_550,"•Effective organizational structures and management processes for Defense, ensuring the best possible allocation to achieve the Government's objectives.",,"There is still no organized, continuous process of strategic planning integrating political and defense thinking. The result is ad hoc Cabinet decision making, discontinuities in financing and consequent disruption of our defense effort.",1
551,551,63620_199003_551,"Although there have been some improvements in organizational structure and management processes in recent years, the Defense Organization is not well equipped to manage its resources to best effect.",,"The result is ad hoc Cabinet decision making, discontinuities in financing and consequent disruption of our defense effort. •Effective organizational structures and management processes for Defense, ensuring the best possible allocation to achieve the Government's objectives.",1
552,552,63620_199003_552,Misallocation of resources has led to a weakening of operational capacity and the crippling problem of personnel wastage from the ADF.,,"•Effective organizational structures and management processes for Defense, ensuring the best possible allocation to achieve the Government's objectives. Although there have been some improvements in organizational structure and management processes in recent years, the Defense Organization is not well equipped to manage its resources to best effect.",1
553,553,63620_199003_553,"•An understanding of the human contribution of defense - those who elect to serve in the armed forces, and their families, whose feeling of self respect and whose physical and mental well-being have suffered under Labor Government policies.",,"Although there have been some improvements in organizational structure and management processes in recent years, the Defense Organization is not well equipped to manage its resources to best effect. Misallocation of resources has led to a weakening of operational capacity and the crippling problem of personnel wastage from the ADF.",1
554,554,63620_199003_554,A Liberal National Government will redress Labor's deficiencies by:  Restoring Australia's economic heath and our ability to maintain a consistent allocation of national resources to our Defense effort.,,"Misallocation of resources has led to a weakening of operational capacity and the crippling problem of personnel wastage from the ADF. •An understanding of the human contribution of defense - those who elect to serve in the armed forces, and their families, whose feeling of self respect and whose physical and mental well-being have suffered under Labor Government policies.",1
555,555,63620_199003_555,Establishing a Security Committee of Cabinet supported by a National Security Unit.,,"•An understanding of the human contribution of defense - those who elect to serve in the armed forces, and their families, whose feeling of self respect and whose physical and mental well-being have suffered under Labor Government policies. A Liberal National Government will redress Labor's deficiencies by:  Restoring Australia's economic heath and our ability to maintain a consistent allocation of national resources to our Defense effort.",1
556,556,63620_199003_556,Redefining Australia's Defense strategy to make it more outward looking and more co-operative with our regional friends and allies.,,A Liberal National Government will redress Labor's deficiencies by:  Restoring Australia's economic heath and our ability to maintain a consistent allocation of national resources to our Defense effort. Establishing a Security Committee of Cabinet supported by a National Security Unit.,1
557,557,63620_199003_557,Acting decisively to improve management structures and processes within the Department of Defense.,,Establishing a Security Committee of Cabinet supported by a National Security Unit. Redefining Australia's Defense strategy to make it more outward looking and more co-operative with our regional friends and allies.,1
558,558,63620_199003_558,Redressing the critical neglect visited on Service personnel and their families by Labor which has resulted in low morale and record wastage rates.,,Redefining Australia's Defense strategy to make it more outward looking and more co-operative with our regional friends and allies. Acting decisively to improve management structures and processes within the Department of Defense.,1
559,559,63620_199003_559,Labor has not met its targets for defense spending.,,Acting decisively to improve management structures and processes within the Department of Defense. Redressing the critical neglect visited on Service personnel and their families by Labor which has resulted in low morale and record wastage rates.,1
560,560,63620_199003_560,It has now indicated that it will cut $80 million from next year's Defense forward estimates to pay for its election promises.,,Redressing the critical neglect visited on Service personnel and their families by Labor which has resulted in low morale and record wastage rates. Labor has not met its targets for defense spending.,1
561,561,63620_199003_561,"In our first year, we will maintain Defense spending at projected levels in real money terms.",,Labor has not met its targets for defense spending. It has now indicated that it will cut $80 million from next year's Defense forward estimates to pay for its election promises.,1
562,562,63620_199003_562,"In particular, Labor has neglected the interests of our Service-men and Service-women and their families.",,"It has now indicated that it will cut $80 million from next year's Defense forward estimates to pay for its election promises. In our first year, we will maintain Defense spending at projected levels in real money terms.",1
563,563,63620_199003_563,Members are leaving our defense force in record numbers.,,"In our first year, we will maintain Defense spending at projected levels in real money terms. In particular, Labor has neglected the interests of our Service-men and Service-women and their families.",1
564,564,63620_199003_564,Our defense capability has been weakened as a result.,,"In particular, Labor has neglected the interests of our Service-men and Service-women and their families. Members are leaving our defense force in record numbers.",1
565,565,63620_199003_565,We will improve the management of defense so as to restore the morale and effectiveness of all three Services.,,Members are leaving our defense force in record numbers. Our defense capability has been weakened as a result.,1
566,566,63620_199003_566,"We will re- allocate from within the Defense Budget around $70 million to personnel and Service family needs to meet their most pressing problems and to improve management, morale and effectiveness.",,Our defense capability has been weakened as a result. We will improve the management of defense so as to restore the morale and effectiveness of all three Services.,6
567,567,63620_199003_567,We will increase assistance to schools that wish to establish cadet units or to maintain existing units.,,"We will improve the management of defense so as to restore the morale and effectiveness of all three Services. We will re- allocate from within the Defense Budget around $70 million to personnel and Service family needs to meet their most pressing problems and to improve management, morale and effectiveness.",1
568,568,63620_199003_568,THE AUSTRALIAN RENEWAL.,1.0,"We will re- allocate from within the Defense Budget around $70 million to personnel and Service family needs to meet their most pressing problems and to improve management, morale and effectiveness. We will increase assistance to schools that wish to establish cadet units or to maintain existing units.",1
569,569,63620_199003_569,"The issue for the 1990s is the renewal of Australia: of family life, of economic institutions of the right of choice, of Australian society itself.",,We will increase assistance to schools that wish to establish cadet units or to maintain existing units. THE AUSTRALIAN RENEWAL.,1
570,570,63620_199003_570,"We have the vision, the ability, and the strength to take Australia through the next decade and into the next century.",,"THE AUSTRALIAN RENEWAL. The issue for the 1990s is the renewal of Australia: of family life, of economic institutions of the right of choice, of Australian society itself.",1
571,571,63620_199003_571,"We will reinvigorate Australia's basic values, drawing on the inherent strength of our people and the fundamental unity of our society.",,"The issue for the 1990s is the renewal of Australia: of family life, of economic institutions of the right of choice, of Australian society itself. We have the vision, the ability, and the strength to take Australia through the next decade and into the next century.",1
572,572,63620_199003_572,Australia's problems are too complex to be solved overnight.,,"We have the vision, the ability, and the strength to take Australia through the next decade and into the next century. We will reinvigorate Australia's basic values, drawing on the inherent strength of our people and the fundamental unity of our society.",1
