,oid,Id,sentence,Flag,context,labels
378,378,63320_199003_378,"To be eligible for fee relief, employer provided and commercial centres will be required to meet State/Territory licensing requirements and other conditions such as minimum hours of operation.",,"Child Care Benefits. (Family with one child using 50 hours of care) INCREASE    ANNUAL NEW -------------------------------  GROSS FAMILY WEEKLY FEE Community  INCOME RELIEF(a) Centre  $10,000 $86 $ 8  $20,000 $85 $24  $30,000 $65 $37  $40,000 $46 $46  $50,000 $27 $27  $60,000 $ 8 S 8    GUARANTEEING QUALITY.",1
379,379,63320_199003_379,"The Government will bring together the key interests in the child care industry to develop a system of accreditation for child care services, to ensure children and their parents have access to quality care.",,"(Family with one child using 50 hours of care) INCREASE    ANNUAL NEW -------------------------------  GROSS FAMILY WEEKLY FEE Community  INCOME RELIEF(a) Centre  $10,000 $86 $ 8  $20,000 $85 $24  $30,000 $65 $37  $40,000 $46 $46  $50,000 $27 $27  $60,000 $ 8 S 8    GUARANTEEING QUALITY. To be eligible for fee relief, employer provided and commercial centres will be required to meet State/Territory licensing requirements and other conditions such as minimum hours of operation.",1
380,380,63320_199003_380,"For the first time, employer and commercial provided centres will have access to training and management support activities which will help achieve quality across services.",,"To be eligible for fee relief, employer provided and commercial centres will be required to meet State/Territory licensing requirements and other conditions such as minimum hours of operation. The Government will bring together the key interests in the child care industry to develop a system of accreditation for child care services, to ensure children and their parents have access to quality care.",1
381,381,63320_199003_381,OTHER MEASURES.,1.0,"The Government will bring together the key interests in the child care industry to develop a system of accreditation for child care services, to ensure children and their parents have access to quality care. For the first time, employer and commercial provided centres will have access to training and management support activities which will help achieve quality across services.",1
382,382,63320_199003_382,These include:  - Introduction of fee relief for families with school-aged children using outside school hours care.,,"For the first time, employer and commercial provided centres will have access to training and management support activities which will help achieve quality across services. OTHER MEASURES.",1
383,383,63320_199003_383,- Improved fee relief for families using occasional care.,,OTHER MEASURES. These include:  - Introduction of fee relief for families with school-aged children using outside school hours care.,1
384,384,63320_199003_384,"- Extra funds for special child care services to meet The needs of Aboriginal, migrant, disabled, and isolated children.",,These include:  - Introduction of fee relief for families with school-aged children using outside school hours care. - Improved fee relief for families using occasional care.,6
385,385,63320_199003_385,- and $100000 for the Playgroup Associations of Australia to upgrade and purchase equipment.,,"- Improved fee relief for families using occasional care. - Extra funds for special child care services to meet The needs of Aboriginal, migrant, disabled, and isolated children.",7
386,386,63320_199003_386,CONCLUSION.,1.0,"- Extra funds for special child care services to meet The needs of Aboriginal, migrant, disabled, and isolated children. - and $100000 for the Playgroup Associations of Australia to upgrade and purchase equipment.",1
387,387,63320_199003_387,The Government estimates that by mid-1996 there will be an extra 108000 child care places (30000 already committed and 78000 as a result of today's announcement).,,- and $100000 for the Playgroup Associations of Australia to upgrade and purchase equipment. CONCLUSION.,6
388,388,63320_199003_388,This would bring the total number of child care places in Australia to a quarter of a million.,,CONCLUSION. The Government estimates that by mid-1996 there will be an extra 108000 child care places (30000 already committed and 78000 as a result of today's announcement).,6
389,389,63320_199003_389,"By directing fee relief to those who need it, the Government s maximising the effectiveness of scarce budgetary resources in providing affordable child care.",,The Government estimates that by mid-1996 there will be an extra 108000 child care places (30000 already committed and 78000 as a result of today's announcement). This would bring the total number of child care places in Australia to a quarter of a million.,3
390,390,63320_199003_390,The Coalition's child care policy of itself creates no new places.,1.0,"This would bring the total number of child care places in Australia to a quarter of a million. By directing fee relief to those who need it, the Government s maximising the effectiveness of scarce budgetary resources in providing affordable child care.",1
391,391,63320_199003_391,The child care tax rebate is only $20 for a first child under five years old and $10 for any other children.,,"By directing fee relief to those who need it, the Government s maximising the effectiveness of scarce budgetary resources in providing affordable child care. The Coalition's child care policy of itself creates no new places.",1
392,392,63320_199003_392,Yet it applies to all families no matter how high their incomes - except poorer families whose second income earner pays insufficient tax and therefore receives nothing.,,The Coalition's child care policy of itself creates no new places. The child care tax rebate is only $20 for a first child under five years old and $10 for any other children.,6
393,393,63320_199003_393,And for those families on less than $50000 the Coalition's policy does little to make child care affordable.,1.0,The child care tax rebate is only $20 for a first child under five years old and $10 for any other children. Yet it applies to all families no matter how high their incomes - except poorer families whose second income earner pays insufficient tax and therefore receives nothing.,1
394,394,63320_199003_394,"Moreover, the Coalition's policy does nothing about ensuring minimum standards of quality.",1.0,Yet it applies to all families no matter how high their incomes - except poorer families whose second income earner pays insufficient tax and therefore receives nothing. And for those families on less than $50000 the Coalition's policy does little to make child care affordable.,1
395,395,63320_199003_395,It would be difficult to administer - and therefore is wide open to rorting.,1.0,"And for those families on less than $50000 the Coalition's policy does little to make child care affordable. Moreover, the Coalition's policy does nothing about ensuring minimum standards of quality.",1
396,396,63320_199003_396,"In all, the Government will spend $400 million in what will constitute the biggest expansion of child care in Australia's history - properly targeted assistance for quality care, paid in cash, easily administered and of very great value to the hundreds of thousands of families who will get it.",,"Moreover, the Coalition's policy does nothing about ensuring minimum standards of quality. It would be difficult to administer - and therefore is wide open to rorting.",7
397,397,63320_199003_397,CHILD CARE - BACKGROUND BRIEF.,1.0,"It would be difficult to administer - and therefore is wide open to rorting. In all, the Government will spend $400 million in what will constitute the biggest expansion of child care in Australia's history - properly targeted assistance for quality care, paid in cash, easily administered and of very great value to the hundreds of thousands of families who will get it.",1
398,398,63320_199003_398,One of the Hawke Labor Government's greatest achievements has been in child care.,1.0,"In all, the Government will spend $400 million in what will constitute the biggest expansion of child care in Australia's history - properly targeted assistance for quality care, paid in cash, easily administered and of very great value to the hundreds of thousands of families who will get it. CHILD CARE - BACKGROUND BRIEF.",1
399,399,63320_199003_399,"Over the last seven years, in a climate of economic restraint, the Government has provided tens of thousands of Australian families with access to child care services and helped them to meet the cost of care.",1.0,CHILD CARE - BACKGROUND BRIEF. One of the Hawke Labor Government's greatest achievements has been in child care.,1
400,400,63320_199003_400,We have introduced:  - an income tested fee relief system to assist low to middle income earners to afford child care.,1.0,"One of the Hawke Labor Government's greatest achievements has been in child care. Over the last seven years, in a climate of economic restraint, the Government has provided tens of thousands of Australian families with access to child care services and helped them to meet the cost of care.",1
401,401,63320_199003_401,"- a major expansion of child care places from 1983 to 1988, involving an increase in the numbers of centres, family day care schemes and outside school hours care services.",1.0,"Over the last seven years, in a climate of economic restraint, the Government has provided tens of thousands of Australian families with access to child care services and helped them to meet the cost of care. We have introduced:  - an income tested fee relief system to assist low to middle income earners to afford child care.",1
402,402,63320_199003_402,- guidelines to ensure that working families are given priority of access to services.,1.0,"We have introduced:  - an income tested fee relief system to assist low to middle income earners to afford child care. - a major expansion of child care places from 1983 to 1988, involving an increase in the numbers of centres, family day care schemes and outside school hours care services.",1
403,403,63320_199003_403,- a needs based planning system to ensure that new services are located in areas of high need.,1.0,"- a major expansion of child care places from 1983 to 1988, involving an increase in the numbers of centres, family day care schemes and outside school hours care services. - guidelines to ensure that working families are given priority of access to services.",1
404,404,63320_199003_404,"- an expansion of services for children in special need (children from non-English speaking backgrounds, Aboriginal children, children with disabilities and those in remote and isolated areas).",1.0,- guidelines to ensure that working families are given priority of access to services. - a needs based planning system to ensure that new services are located in areas of high need.,1
405,405,63320_199003_405,- new services providing occasional care for women at home.,1.0,"- a needs based planning system to ensure that new services are located in areas of high need. - an expansion of services for children in special need (children from non-English speaking backgrounds, Aboriginal children, children with disabilities and those in remote and isolated areas).",1
406,406,63320_199003_406,"More recently, the Government has introduced the Industry Initiative, a scheme designed to encourage private sector employers to provide child care services on a non profit basis for their employees.",,"- an expansion of services for children in special need (children from non-English speaking backgrounds, Aboriginal children, children with disabilities and those in remote and isolated areas). - new services providing occasional care for women at home.",5
407,407,63320_199003_407,"In summary, the Government's policy objectives for child care have been to:  - increase the supply of formal child care places.",1.0,"- new services providing occasional care for women at home. more recently, The Government has introduced The Industry Initiative, a scheme designed to encourage private sector employers to provide child care services on a non profit basis for their employees.",1
408,408,63320_199003_408,- ensure that care for low to moderate income earners is affordable.,1.0,"More recently, the Government has introduced the Industry Initiative, a scheme designed to encourage private sector employers to provide child care services on a non profit basis for their employees. In summary, the Government's policy objectives for child care have been to:  - increase the supply of formal child care places.",1
409,409,63320_199003_409,- target places to those most in need of work related care.,1.0,"In summary, the Government's policy objectives for child care have been to:  - increase the supply of formal child care places. - ensure that care for low to moderate income earners is affordable.",1
410,410,63320_199003_410,- promote choice by supporting a range of service types.,1.0,- ensure that care for low to moderate income earners is affordable. - target places to those most in need of work related care.,1
411,411,63320_199003_411,- and promote quality of care.,1.0,- target places to those most in need of work related care. - promote choice by supporting a range of service types.,1
412,412,63320_199003_412,Support has been made available for the following types of services:  - community centres which are open for sufficient hours and weeks in the year to meet the needs of working parents.,1.0,- promote choice by supporting a range of service types. - and promote quality of care.,1
413,413,63320_199003_413,- family day care in The homes of carers which is The preferred choice of many working parents with very young children.,1.0,- and promote quality of care. Support has been made available for the following types of services:  - community centres which are open for sufficient hours and weeks in the year to meet the needs of working parents.,1
414,414,63320_199003_414,- care for children of school age before and after school and during vacations while their parents work.,1.0,Support has been made available for the following types of services:  - community centres which are open for sufficient hours and weeks in the year to meet the needs of working parents. - family day care in The homes of carers which is The preferred choice of many working parents with very young children.,1
415,415,63320_199003_415,- occasional care for parents not in The workforce who need to leave their children in The care of others for short periods.,1.0,- family day care in The homes of carers which is The preferred choice of many working parents with very young children. - care for children of school age before and after school and during vacations while their parents work.,1
416,416,63320_199003_416,- services designed for The needs of children with disabilities or The cultural needs of Aboriginal children or those from non-English speaking backgrounds.,1.0,- care for children of school age before and after school and during vacations while their parents work. - occasional care for parents not in The workforce who need to leave their children in The care of others for short periods.,1
417,417,63320_199003_417,- child care facilities designed for rural and isolated communities.,1.0,- occasional care for parents not in The workforce who need to leave their children in The care of others for short periods. - services designed for The needs of children with disabilities or The cultural needs of Aboriginal children or those from non-English speaking backgrounds.,1
418,418,63320_199003_418,- activities to Support The training and management needs of workers in The child care Industry and The community groups which operate child care services.,1.0,- services designed for The needs of children with disabilities or The cultural needs of Aboriginal children or those from non-English speaking backgrounds. - child care facilities designed for rural and isolated communities.,1
419,419,63320_199003_419,These efforts have led to:  - an increase in spending on children's services from $65 million in 1982-83 to an estimated $232 million in 1989-90.,1.0,- child care facilities designed for rural and isolated communities. - activities to Support The training and management needs of workers in The child care Industry and The community groups which operate child care services.,1
420,420,63320_199003_420,"- more than double the number of subsidised child places since 1983, from 46000 to 114000.",1.0,- activities to support The training and management needs of workers in The child care industry and The community groups which operate child care services. These efforts have led to:  - an increase in spending on children's services from $65 million in 1982-83 to an estimated $232 million in 1989-90.,1
421,421,63320_199003_421,- cost sharing agreements with States and Territories both capital and recurrent costs.,1.0,"These efforts have led to:  - an increase in spending on children's services from $65 million in 1982-83 to an estimated $232 million in 1989-90. - more than double the number of subsidised child places since 1983, from 46000 to 114000.",1
422,422,63320_199003_422,- Improved consultation including a National Advisory Committee and planning Committees in each State and Territory to advise on The development of new services.,1.0,"- more than double the number of subsidised child places since 1983, from 46000 to 114000. - cost sharing agreements with States and Territories both capital and recurrent costs.",1
423,423,63320_199003_423,- more than 132000 families using services funded under the Children's Services Program at any one time and around 14000 workers employed in subsidised child care services together with an estimated 14000 home based carers in family day care schemes.,1.0,- cost sharing agreements with States and Territories both capital and recurrent costs. - Improved consultation including a National Advisory Committee and planning Committees in each State and Territory to advise on The development of new services.,1
424,424,63320_199003_424,THE CHALLENGE FOR THE 1990s.,1.0,- Improved consultation including a National Advisory Committee and planning Committees in each State and Territory to advise on The development of new services. - more than 132000 families using services funded under the Children's Services Program at any one time and around 14000 workers employed in subsidised child care services together with an estimated 14000 home based carers in family day care schemes.,1
425,425,63320_199003_425,There are two main factors which influence access to child care - supply and affordability.,,- more than 132000 families using services funded under the Children's Services Program at any one time and around 14000 workers employed in subsidised child care services together with an estimated 14000 home based carers in family day care schemes. THE CHALLENGE FOR THE 1990s.,7
426,426,63320_199003_426,The Government's new proposals tackle both.,,THE CHALLENGE FOR THE 1990s. There are two main factors which influence access to child care - supply and affordability.,1
427,427,63320_199003_427,The number of child care places will almost double which involves the largest expansion ever undertaken of community child care.,,There are two main factors which influence access to child care - supply and affordability. The Government's new proposals tackle both.,1
428,428,63320_199003_428,And child care is made more affordable for low and middle income earners through sweeping improvements in the fee relief system.,,The Government's new proposals tackle both. The number of child care places will almost double which involves the largest expansion ever undertaken of community child care.,1
429,429,63320_199003_429,INCREASING SUPPLY.,1.0,The number of child care places will almost double which involves the largest expansion ever undertaken of community child care. And child care is made more affordable for low and middle income earners through sweeping improvements in the fee relief system.,1
430,430,63320_199003_430,The Government has made a commitment to provide 30000 new places under the National Child Care Strategy by 1992-93.,,And child care is made more affordable for low and middle income earners through sweeping improvements in the fee relief system. INCREASING SUPPLY.,7
431,431,63320_199003_431,We will now extend this commitment by a further 78000 places to provide a total of 108000 places between now and 1995-96.,,INCREASING SUPPLY. The Government has made a commitment to provide 30000 new places under the National Child Care Strategy by 1992-93.,7
432,432,63320_199003_432,More than 123000 families will benefit from this expansion.,,The Government has made a commitment to provide 30000 new places under the National Child Care Strategy by 1992-93. We will now extend this commitment by a further 78000 places to provide a total of 108000 places between now and 1995-96.,6
433,433,63320_199003_433,"All sectors of the child care industry - community, commercial and employer provided - will be encouraged to participate in providing these new places.",,We will now extend this commitment by a further 78000 places to provide a total of 108000 places between now and 1995-96. More than 123000 families will benefit from this expansion.,3
434,434,63320_199003_434,The new places comprise:  - 10000 new centre-based places in the community sector.,,"More than 123000 families will benefit from this expansion. All sectors of the child care industry - community, commercial and employer provided - will be encouraged to participate in providing these new places.",6
435,435,63320_199003_435,- 10000 family day care places.,,"All sectors of the child care industry - community, commercial and employer provided - will be encouraged to participate in providing these new places. The new places comprise:  - 10000 new centre-based places in the community sector.",5
436,436,63320_199003_436,- And 30000 outside school hours care places including vacation care.,,The new places comprise:  - 10000 new centre-based places in the community sector. - 10000 family day care places.,1
437,437,63320_199003_437,- an estimated 28000 new places in commercial and both public and private employer provided child care centres.,,- 10000 family day care places. - And 30000 outside school hours care places including vacation care.,1
438,438,63320_199003_438,The States will be asked to share capital and recurrent costs for the additional centre-based places planned in the community sector and for additional outside school hours care.,,- And 30000 outside school hours care places including vacation care. - an estimated 28000 new places in commercial and both public and private employer provided child care centres.,6
439,439,63320_199003_439,It is estimated that around 28000 new places will be created over the next five years in the commercial/employer sector as a result of extending fee relief to low and middle income families using these services.,,- an estimated 28000 new places in commercial and both public and private employer provided child care centres. The States will be asked to share capital and recurrent costs for the additional centre-based places planned in the community sector and for additional outside school hours care.,5
440,440,63320_199003_440,"The Industry Initiative, currently available to private sector employers only, will be extended to public sector employers including Commonwealth and State Government departments, statutory authorities and Government Business Enterprises.",,The States will be asked to share capital and recurrent costs for the additional centre-based places planned in the community sector and for additional outside school hours care. It is estimated that around 28000 new places will be created over the next five years in the commercial/employer sector as a result of extending fee relief to low and middle income families using these services.,5
441,441,63320_199003_441,All employers must meet the capital costs of establishing services.,,"It is estimated that around 28000 new places will be created over the next five years in the commercial/employer sector as a result of extending fee relief to low and middle income families using these services. The Industry Initiative, currently available to private sector employers only, will be extended to public sector employers including Commonwealth and State Government departments, statutory authorities and Government Business Enterprises.",5
442,442,63320_199003_442,Commonwealth Government employers will charge fees to cover all costs: the only assistance given to employees will be means tested fee relief.,,"The Industry Initiative, currently available to private sector employers only, will be extended to public sector employers including Commonwealth and State Government departments, statutory authorities and Government Business Enterprises. All employers must meet the capital costs of establishing services.",1
443,443,63320_199003_443,It is estimated that more than half of these additional 28000 places will be provided by employers in the workplace.,,All employers must meet the capital costs of establishing services. Commonwealth Government employers will charge fees to cover all costs: the only assistance given to employees will be means tested fee relief.,1
444,444,63320_199003_444,"Child care tax rebates, as proposed by the Opposition, would not guarantee any increase in the supply of child care places.",,Commonwealth Government employers will charge fees to cover all costs: the only assistance given to employees will be means tested fee relief. It is estimated that more than half of these additional 28000 places will be provided by employers in the workplace.,1
445,445,63320_199003_445,"Tax rebates would provide the same assistance to all families, rich or poor, except for those where the secondary income is below the tax threshold: these families would receive nothing.",,"It is estimated that more than half of these additional 28000 places will be provided by employers in the workplace. Child care tax rebates, as proposed by the Opposition, would not guarantee any increase in the supply of child care places.",5
446,446,63320_199003_446,The level of tax rebate proposed by the Opposition will have only a marginal effect on affordability and hence is unlikely to encourage any significant increase in child care places.,,"Child care tax rebates, as proposed by the Opposition, would not guarantee any increase in the supply of child care places. Tax rebates would provide the same assistance to all families, rich or poor, except for those where the secondary income is below the tax threshold: these families would receive nothing.",1
447,447,63320_199003_447,"In contrast, the Government's new levels of fee relief targeted to low and middle income earners will make a crucial difference to their ability to afford child care.",,"Tax rebates would provide the same assistance to all families, rich or poor, except for those where the secondary income is below the tax threshold: these families would receive nothing. The level of tax rebate proposed by the Opposition will have only a marginal effect on affordability and hence is unlikely to encourage any significant increase in child care places.",3
448,448,63320_199003_448,"In this way, effective demand (ie a desire for a service backed up by the ability to pay for it) will increase.",,"The level of tax rebate proposed by the Opposition will have only a marginal effect on affordability and hence is unlikely to encourage any significant increase in child care places. In contrast, the Government's new levels of fee relief targeted to low and middle income earners will make a crucial difference to their ability to afford child care.",1
449,449,63320_199003_449,The key elements of the fee relief system will be indexed annually to maintain the value of the benefit.,,"In contrast, the Government's new levels of fee relief targeted to low and middle income earners will make a crucial difference to their ability to afford child care. In this way, effective demand (ie a desire for a service backed up by the ability to pay for it) will increase.",1
450,450,63320_199003_450,There is no such commitment from the Opposition to index their rebate.,,"In this way, effective demand (ie a desire for a service backed up by the ability to pay for it) will increase. The key elements of the fee relief system will be indexed annually to maintain the value of the benefit.",5
451,451,63320_199003_451,FRINGE BENEFITS TAX.,1.0,The key elements of the fee relief system will be indexed annually to maintain the value of the benefit. There is no such commitment from the Opposition to index their rebate.,1
452,452,63320_199003_452,Section 47(8) of the Fringe Benefits Tax Assessment Act enables employers to secure priority of access in centres under the Children's Services Program and have these payments exempt from the FBT.,,There is no such commitment from the Opposition to index their rebate. FRINGE BENEFITS TAX.,1
453,453,63320_199003_453,Similar payments by an employer to a commercial centre are presently not exempt.,,FRINGE BENEFITS TAX. Section 47(8) of the Fringe Benefits Tax Assessment Act enables employers to secure priority of access in centres under the Children's Services Program and have these payments exempt from the FBT.,1
454,454,63320_199003_454,To encourage the expansion of employer sponsored child care the Government will now enable employer payments to secure priority of access in private child care centres to be exempt from FBT.,,Section 47(8) of the Fringe Benefits Tax Assessment Act enables employers to secure priority of access in centres under the Children's Services Program and have these payments exempt from the FBT. Similar payments by an employer to a commercial centre are presently not exempt.,3
455,455,63320_199003_455,IMPROVING AFFORDABILITY.,1.0,Similar payments by an employer to a commercial centre are presently not exempt. To encourage the expansion of employer sponsored child care the Government will now enable employer payments to secure priority of access in private child care centres to be exempt from FBT.,1
456,456,63320_199003_456,About 156000 families will benefit from significant improvements to the fee relief system.,,To encourage the expansion of employer sponsored child care the Government will now enable employer payments to secure priority of access in private child care centres to be exempt from FBT. IMPROVING AFFORDABILITY.,7
457,457,63320_199003_457,"To help low and middle income earners meet the cost of their child care fees, the Government will:  - increase the fee relief ceiling to $100 per 50 hour week for all long day care services, including family day care.",,IMPROVING AFFORDABILITY. About 156000 families will benefit from significant improvements to the fee relief system.,7
458,458,63320_199003_458,- increase the fee relief income threshold for maximum benefit from $280 to $370 gross per week.,,"About 156000 families will benefit from significant improvements to the fee relief system. To help low and middle income earners meet the cost of their child care fees, the Government will:  - increase the fee relief ceiling to $100 per 50 hour week for all long day care services, including family day care.",7
459,459,63320_199003_459,- reduce the fee relief withdrawal rates to 10 cents in the dollar for one child and 20 cents for two or more children.,,"To help low and middle income earners meet the cost of their child care fees, the Government will:  - increase the fee relief ceiling to $100 per 50 hour week for all long day care services, including family day care. - increase the fee relief income threshold for maximum benefit from $280 to $370 gross per week.",7
460,460,63320_199003_460,This improved system will be extended to commercial centres from 1 January 1991.,,- increase the fee relief income threshold for maximum benefit from $280 to $370 gross per week. - reduce the fee relief withdrawal rates to 10 cents in the dollar for one child and 20 cents for two or more children.,7
461,461,63320_199003_461,From 1 October the fee relief ceilings for long day care will be increased as follows:  - community centres - $92.50 to $100 per week.,,- reduce the fee relief withdrawal rates to 10 cents in the dollar for one child and 20 cents for two or more children. This improved system will be extended to commercial centres from 1 January 1991.,7
462,462,63320_199003_462,- Family Day Care - $68 (for 40 hours of care) to $100 per week (for 50 hours of care).,,This improved system will be extended to commercial centres from 1 January 1991. From 1 October the fee relief ceilings for long day care will be increased as follows:  - community centres - $92.50 to $100 per week.,5
463,463,63320_199003_463,- About 94000 families using existing Government funded long day care services will receive extra help with their fees.,,From 1 October the fee relief ceilings for long day care will be increased as follows:  - community centres - $92.50 to $100 per week. - Family Day Care - $68 (for 40 hours of care) to $100 per week (for 50 hours of care).,1
464,464,63320_199003_464,"Tables 2 and 3 show the estimated levels of benefit for families by income and service type, for one child or two children.",,- Family Day Care - $68 (for 40 hours of care) to $100 per week (for 50 hours of care). - About 94000 families using existing Government funded long day care services will receive extra help with their fees.,1
465,465,63320_199003_465,The family income eligible for maximum fee relief benefit will be linked to the cut-off point for Family Allowance Supplement for non-renting families with one child (currently $370 gross per week) effective from 1 October 1990.,,"- About 94000 families using existing Government funded long day care services will receive extra help with their fees. Tables 2 and 3 show the estimated levels of benefit for families by income and service type, for one child or two children.",7
466,466,63320_199003_466,This is an increase from $280 per week.,,"Tables 2 and 3 show the estimated levels of benefit for families by income and service type, for one child or two children. The family income eligible for maximum fee relief benefit will be linked to the cut-off point for Family Allowance Supplement for non-renting families with one child (currently $370 gross per week) effective from 1 October 1990.",1
467,467,63320_199003_467,"Above this income, fee relief will be withdrawn at a lower rate of 10 cents in the dollar for one child and 20 cents in the dollar for two or more children in care, effective from 1 October 1990 (compared with current withdrawal rates of 17 cents and 23 cents respectively).",,The family income eligible for maximum fee relief benefit will be linked to the cut-off point for Family Allowance Supplement for non-renting families with one child (currently $370 gross per week) effective from 1 October 1990. This is an increase from $280 per week.,7
468,468,63320_199003_468,This means that some help with fees will be available to families with incomes up to $64000 per annum for one child in care.,,"This is an increase from $280 per week. Above this income, fee relief will be withdrawn at a lower rate of 10 cents in the dollar for one child and 20 cents in the dollar for two or more children in care, effective from 1 October 1990 (compared with current withdrawal rates of 17 cents and 23 cents respectively).",7
469,469,63320_199003_469,The improved fee relief system will be extended to !commercial child care centres from 1 January 1991.,,"Above this income, fee relief will be withdrawn at a lower rate of 10 cents in the dollar for one child and 20 cents in the dollar for two or more children in care, effective from 1 October 1990 (compared with current withdrawal rates of 17 cents and 23 cents respectively). This means that some help with fees will be available to families with incomes up to $64000 per annum for one child in care.",1
470,470,63320_199003_470,About 32000 families currently using these centres will receive help with their fees for the first time.,,This means that some help with fees will be available to families with incomes up to $64000 per annum for one child in care. The improved fee relief system will be extended to !commercial child care centres from 1 January 1991.,5
471,471,63320_199003_471,Commercial centres will be required to meet certain conditions relating to matters such as State/Territory licensing requirements and minimum hours of operation.,,The improved fee relief system will be extended to !commercial child care centres from 1 January 1991. About 32000 families currently using these centres will receive help with their fees for the first time.,1
472,472,63320_199003_472,These currently apply to community services and are designed to ensure that the Government's objectives for work related care are met.,,About 32000 families currently using these centres will receive help with their fees for the first time. Commercial centres will be required to meet certain conditions relating to matters such as State/Territory licensing requirements and minimum hours of operation.,1
473,473,63320_199003_473,"For the first time, commercial and employer provided centres will have access to training and management support -activities which will help achieve consistent quality across services.",,Commercial centres will be required to meet certain conditions relating to matters such as State/Territory licensing requirements and minimum hours of operation. These currently apply to community services and are designed to ensure that the Government's objectives for work related care are met.,1
474,474,63320_199003_474,"The Government will also bring together the key interests in the child care industry - State and Territory Governments which are responsible for licensing and other regulations, Local Government, representatives from the community and commercial sector and the union movements- to develop a system of accreditation for child care services.",,"These currently apply to community services and are designed to ensure that the Government's objectives for work related care are met. For the first time, commercial and employer provided centres will have access to training and management support -activities which will help achieve consistent quality across services.",1
475,475,63320_199003_475,Our aim is to ensure that children and their parents have access to quality care.,,"For the first time, commercial and employer provided centres will have access to training and management support -activities which will help achieve consistent quality across services. The Government will also bring together the key interests in the child care industry - State and Territory Governments which are responsible for licensing and other regulations, Local Government, representatives from the community and commercial sector and the union movements- to develop a system of accreditation for child care services.",6
476,476,63320_199003_476,It is expected that the process of developing an accreditation system will take some time.,,"The Government will also bring together the key interests in the child care industry - State and Territory Governments which are responsible for licensing and other regulations, Local Government, representatives from the community and commercial sector and the union movements- to develop a system of accreditation for child care services. Our aim is to ensure that children and their parents have access to quality care.",1
477,477,63320_199003_477,"For this reason, all State/Territory licensed long day care services, community, commercial and employer provided, will be deemed to be accredited on an interim basis from 1 January 1991.",,Our aim is to ensure that children and their parents have access to quality care. It is expected that the process of developing an accreditation system will take some time.,5
478,478,63320_199003_478,Fee relief will also be extended to existing non profit child care centres currently not funded under the Children's Services Program: an estimated 4000 places by 1 January 1991.,,"It is expected that the process of developing an accreditation system will take some time. For this reason, all State/Territory licensed long day care services, community, commercial and employer provided, will be deemed to be accredited on an interim basis from 1 January 1991.",7
479,479,63320_199003_479,Many of these are located in TAFEs and on university campuses and others are parent run co-operatives in the community.,,"For this reason, all State/Territory licensed long day care services, community, commercial and employer provided, will be deemed to be accredited on an interim basis from 1 January 1991. Fee relief will also be extended to existing non profit child care centres currently not funded under the Children's Services Program: an estimated 4000 places by 1 January 1991.",1
480,480,63320_199003_480,Fee relief will assist about 6000 low to middle income working families and people training for employment to use these services.,,Fee relief will also be extended to existing non profit child care centres currently not funded under the Children's Services Program: an estimated 4000 places by 1 January 1991. Many of these are located in TAFEs and on university campuses and others are parent run co-operatives in the community.,7
481,481,63320_199003_481,The Government will also introduce a uniform system of fee relief for parents using before and after school care services.,,Many of these are located in TAFEs and on university campuses and others are parent run co-operatives in the community. Fee relief will assist about 6000 low to middle income working families and people training for employment to use these services.,1
482,482,63320_199003_482,About 8000 families will receive help with their fees of up to $9 a week for each child.,,Fee relief will assist about 6000 low to middle income working families and people training for employment to use these services. The Government will also introduce a uniform system of fee relief for parents using before and after school care services.,7
483,483,63320_199003_483,Eligibility for fee relief in Commonwealth funded occasional care centres will be extended to families who are in receipt of Family Allowance Supplement and do not hold Health Care Cards.,,The Government will also introduce a uniform system of fee relief for parents using before and after school care services. About 8000 families will receive help with their fees of up to $9 a week for each child.,1
484,484,63320_199003_484,"Where there are two or more children in care, families in receipt of Family Allowance will become eligible.",,About 8000 families will receive help with their fees of up to $9 a week for each child. Eligibility for fee relief in Commonwealth funded occasional care centres will be extended to families who are in receipt of Family Allowance Supplement and do not hold Health Care Cards.,1
485,485,63320_199003_485,This will be effective from 1 October 1990 and will help another 16000 families on low and middle incomes with a maximum benefit of $10.80 per session.,,"Eligibility for fee relief in Commonwealth funded occasional care centres will be extended to families who are in receipt of Family Allowance Supplement and do not hold Health Care Cards. Where there are two or more children in care, families in receipt of Family Allowance will become eligible.",7
486,486,63320_199003_486,Additional funds will be made available for special children's services.,,"Where there are two or more children in care, families in receipt of Family Allowance will become eligible. This will be effective from 1 October 1990 and will help another 16000 families on low and middle incomes with a maximum benefit of $10.80 per session.",1
487,487,63320_199003_487,"These funds will assist children in rural and remote communities, provide special programs for Aboriginal and Torres Strait Islander children, and extend activities to improve access to standard services for children with disabilities and from non-English speaking backgrounds.",,This will be effective from 1 October 1990 and will help another 16000 families on low and middle incomes with a maximum benefit of $10.80 per session. Additional funds will be made available for special children's services.,1
488,488,63320_199003_488,"The Playgroup Associations of Australia, which reach many families with young children cared for at home, will receive a one-off grant of $100000 in 1990 to upgrade and purchase much needed equipment.",,"Additional funds will be made available for special children's services. These funds will assist children in rural and remote communities, provide special programs for Aboriginal and Torres Strait Islander children, and extend activities to improve access to standard services for children with disabilities and from non-English speaking backgrounds.",7
