,oid,Id,sentence,Flag,Context,labels
516,516,63620_198412_516,Sponsorship of sport has become a vexed issue in the Australian community.,1,"We will maintain support for community and State based sport and recreation sporting programs. Consistent with our goal of ensuring that the disabled play a full role in the community, we will promote the integration of able and disabled participation and competition.",1
517,517,63620_198412_517,Our position on this is unequivocal a Liberal Government will support the right of any individual sport to select or reject sponsors.,0,"Consistent with our goal of ensuring that the disabled play a full role in the community, we will promote the integration of able and disabled participation and competition. Sponsorship of sport has become a vexed issue in the Australian community.",1
518,518,63620_198412_518,"In regard to sporting contacts with South Africa, the Coalition abides by the principles of the Gleneagles Agreement of June, 1977 and the subsequent code of conduct of May 1982.",0,Sponsorship of sport has become a vexed issue in the Australian community. Our position on this is unequivocal a Liberal Government will support the right of any individual sport to select or reject sponsors.,1
519,519,63620_198412_519,ARTS.,1,"Our position on this is unequivocal a Liberal Government will support the right of any individual sport to select or reject sponsors. In regard to sporting contacts with South Africa, the Coalition abides by the principles of the Gleneagles Agreement of June, 1977 and the subsequent code of conduct of May 1982.",1
520,520,63620_198412_520,The last decade has witnessed a dramatic revival in the understanding and expression of Australia's distinctive national cultural heritage and aspirations.,1,"In regard to sporting contacts with South Africa, the Coalition abides by the principles of the Gleneagles Agreement of June, 1977 and the subsequent code of conduct of May 1982. ARTS.",1
521,521,63620_198412_521,"This has been reinforced by an increased community support for, and interest in the Arts and cultural activities.",1,ARTS. The last decade has witnessed a dramatic revival in the understanding and expression of Australia's distinctive national cultural heritage and aspirations.,1
522,522,63620_198412_522,"Funding for the Arts in Australia is a responsibility shared by all levels of Government - Federal, State and Local.",0,"The last decade has witnessed a dramatic revival in the understanding and expression of Australia's distinctive national cultural heritage and aspirations. This has been reinforced by an increased community support for, and interest in the Arts and cultural activities.",2
523,523,63620_198412_523,"The majority of Federal Government funding should continue to be through specialist coordinating bodies such as the Australia Council, the Australian Film and Television School and the Australian Film Commission",0,"This has been reinforced by an increased community support for, and interest in the Arts and cultural activities. Funding for the Arts in Australia is a responsibility shared by all levels of Government - Federal, State and Local.",4
524,524,63620_198412_524,We view with concern the controversy over the Australia Council Theatre Board's recently-announced funding guidelines,0,"Funding for the Arts in Australia is a responsibility shared by all levels of Government - Federal, State and Local. The majority of Federal Government funding should continue to be through specialist coordinating bodies such as the Australia Council, the Australian Film and Television School and the Australian Film Commission",3
525,525,63620_198412_525,There is a potential threat to the continuation of major Theatre groups which have built up their high standards of excellence over many years.,0,"The majority of Federal Government funding should continue to be through specialist coordinating bodies such as the Australia Council, the Australian Film and Television School and the Australian Film Commission We view with concern the controversy over the Australia Council Theatre Board's recently-announced funding guidelines",4
526,526,63620_198412_526,"We will, in Government, initiate an extensive review of the distribution of Government support to the Arts.",0,We view with concern the controversy over the Australia Council Theatre Board's recently-announced funding guidelines There is a potential threat to the continuation of major Theatre groups which have built up their high standards of excellence over many years.,3
527,527,63620_198412_527,GOAL SIX: Making Government Serve the People.,0,"There is a potential threat to the continuation of major Theatre groups which have built up their high standards of excellence over many years. We will, in Government, initiate an extensive review of the distribution of Government support to the Arts.",1
528,528,63620_198412_528,Government plays a necessary part in our lives.,1,"We will, in Government, initiate an extensive review of the distribution of Government support to the Arts. GOAL SIX: Making Government Serve the People.",1
529,529,63620_198412_529,But it has also got out of control in some areas - a development which has meant that it costs too much and interferes too much.,1,GOAL SIX: Making Government Serve the People. Government plays a necessary part in our lives.,1
530,530,63620_198412_530,The Hawke Government's big taxing program is adding to the cost and intrusion of Government.,1,Government plays a necessary part in our lives. But it has also got out of control in some areas - a development which has meant that it costs too much and interferes too much.,1
531,531,63620_198412_531,The Liberal Party is committed to correcting the balance so that government serves the people rather than taking away their freedom to make decisions for themselves.,0,But it has also got out of control in some areas - a development which has meant that it costs too much and interferes too much. The Hawke Government's big taxing program is adding to the cost and intrusion of Government.,6
532,532,63620_198412_532,"In previous sections, we have detailed some of the more valuable functions of government.",1,The Hawke Government's big taxing program is adding to the cost and intrusion of Government. The Liberal Party is committed to correcting the balance so that government serves the people rather than taking away their freedom to make decisions for themselves.,1
533,533,63620_198412_533,In this section we outline other ways m which we will ensure that government does a positive job to serve Australians.,1,"The Liberal Party is committed to correcting the balance so that government serves the people rather than taking away their freedom to make decisions for themselves. In previous sections, we have detailed some of the more valuable functions of government.",1
534,534,63620_198412_534,"We also discuss the need to get government out of certain areas, or to curtail its activities.",0,"In previous sections, we have detailed some of the more valuable functions of government. In this section we outline other ways m which we will ensure that government does a positive job to serve Australians.",1
535,535,63620_198412_535,"There are some fields - for instance, transport - where a lot less government involvement would result in a lot more benefit to the Australian taxpayer.",0,"In this section we outline other ways m which we will ensure that government does a positive job to serve Australians. We also discuss the need to get government out of certain areas, or to curtail its activities.",6
536,536,63620_198412_536,EMPLOYMENT AND TRAINING.,1,"We also discuss the need to get government out of certain areas, or to curtail its activities. There are some fields - for instance, transport - where a lot less government involvement would result in a lot more benefit to the Australian taxpayer.",1
537,537,63620_198412_537,"The present System of looking after the unemployed has created a series of dead end, dole-recycling programs, which have become incredibly costly.",1,"There are some fields - for instance, transport - where a lot less government involvement would result in a lot more benefit to the Australian taxpayer. EMPLOYMENT AND TRAINING.",1
538,538,63620_198412_538,Our first priority is to create flexibility in the economy so that people can get jobs.,0,"EMPLOYMENT AND TRAINING. The present System of looking after the unemployed has created a series of dead end, dole-recycling programs, which have become incredibly costly.",6
539,539,63620_198412_539,"We will also introduce new approaches for those seeking work, especially the young.",0,"The present System of looking after the unemployed has created a series of dead end, dole-recycling programs, which have become incredibly costly. Our first priority is to create flexibility in the economy so that people can get jobs.",3
540,540,63620_198412_540,Labor has failed to tackle the major problem of the young unemployed.,1,"Our first priority is to create flexibility in the economy so that people can get jobs. We will also introduce new approaches for those seeking work, especially the young.",1
541,541,63620_198412_541,"For a Liberal Government, it will be a priority.",0,"We will also introduce new approaches for those seeking work, especially the young. Labor has failed to tackle the major problem of the young unemployed.",1
542,542,63620_198412_542,"Immediately on being elected to Government, we will sponsor a major.",0,"Labor has failed to tackle the major problem of the young unemployed. For a Liberal Government, it will be a priority.",5
543,543,63620_198412_543,"Arbitration Commission inquiry into the relativity’s between youth wages and adult wages, to determine the guidelines for setting junior wage rates in the future.",0,"For a Liberal Government, it will be a priority. Immediately on being elected to Government, we will sponsor a major.",1
544,544,63620_198412_544,"The Bureau of Labor Market Research has found that ""youth employment would tend to rise if youth labor costs were reduced relative to those of adults"".",1,"Immediately on being elected to Government, we will sponsor a major. Arbitration Commission inquiry into the relativity’s between youth wages and adult wages, to determine the guidelines for setting junior wage rates in the future.",1
545,545,63620_198412_545,"It also found that junior wage rates have been set in an arbitrary and ad hoc manner, and that tribunals have made little assessment of the needs of juniors or the value of their work.",1,"Arbitration Commission inquiry into the relativity’s between youth wages and adult wages, to determine the guidelines for setting junior wage rates in the future. The Bureau of Labor Market Research has found that ""youth employment would tend to rise if youth labor costs were reduced relative to those of adults"".",1
546,546,63620_198412_546,This is an inquiry which the Government has refused to hold.,1,"The Bureau of Labor Market Research has found that ""youth employment would tend to rise if youth labor costs were reduced relative to those of adults"". It also found that junior wage rates have been set in an arbitrary and ad hoc manner, and that tribunals have made little assessment of the needs of juniors or the value of their work.",1
547,547,63620_198412_547,We will hold it.,0,"It also found that junior wage rates have been set in an arbitrary and ad hoc manner, and that tribunals have made little assessment of the needs of juniors or the value of their work. This is an inquiry which the Government has refused to hold.",1
548,548,63620_198412_548,"Social welfare organizations, and other groups representing the young and the unemployed, will be invited to take part in that inquiry.",0,This is an inquiry which the Government has refused to hold. We will hold it.,1
549,549,63620_198412_549,"We will propose to the Commission that they should establish a new training wage for the unemployed, set at a level which reflects the fact that school leavens are unskilled and have little or no work experience.",0,"We will hold it. Social welfare organizations, and other groups representing the young and the unemployed, will be invited to take part in that inquiry.",6
550,550,63620_198412_550,"This training wage will last for a specified period, after which young employees will go on to the prevailing award wages.",0,"Social welfare organizations, and other groups representing the young and the unemployed, will be invited to take part in that inquiry. We will propose to the Commission that they should establish a new training wage for the unemployed, set at a level which reflects the fact that school leavens are unskilled and have little or no work experience.",3
551,551,63620_198412_551,"We will carry out an Australia-wide survey of employer attitudes, to find out more precisely why employers are reluctant to take on school leavens.",0,"We will propose to the Commission that they should establish a new training wage for the unemployed, set at a level which reflects the fact that school leavens are unskilled and have little or no work experience. This training wage will last for a specified period, after which young employees will go on to the prevailing award wages.",6
552,552,63620_198412_552,"We will also undertake a survey of jobs which have traditionally been performed by juniors, to establish the extent to which they have disappeared because of new technology, and to see what occupations can be adapted to young people.",0,"This training wage will last for a specified period, after which young employees will go on to the prevailing award wages. We will carry out an Australia-wide survey of employer attitudes, to find out more precisely why employers are reluctant to take on school leavens.",6
553,553,63620_198412_553,"Our industrial relations policy will deliver what world-wide experience shows is crucial to the provision of increased job opportunities - namely, a wage-fixing System which is flexible, and responsive not only to the state of the national economy but equally to the economic circumstances of individual industries and enterprises.",0,"We will carry out an Australia-wide survey of employer attitudes, to find out more precisely why employers are reluctant to take on school leavens. We will also undertake a survey of jobs which have traditionally been performed by juniors, to establish the extent to which they have disappeared because of new technology, and to see what occupations can be adapted to young people.",6
554,554,63620_198412_554,"These initiatives are particularly important in the light of the finding by the OECD that as the economy recovers from recession, employment growth will be in areas which will not favor young people.",0,"We will also undertake a survey of jobs which have traditionally been performed by juniors, to establish the extent to which they have disappeared because of new technology, and to see what occupations can be adapted to young people. Our industrial relations policy will deliver what world-wide experience shows is crucial to the provision of increased job opportunities - namely, a wage-fixing System which is flexible, and responsive not only to the state of the national economy but equally to the economic circumstances of individual industries and enterprises.",1
555,555,63620_198412_555,"In its Occupational Training Policy, the Coalition proposes a retraining program to update and upgrade the skills of the unemployed, and so make them more attractive to the modem requirements of employers.",0,"Our industrial relations policy will deliver what world-wide experience shows is crucial to the provision of increased job opportunities - namely, a wage-fixing System which is flexible, and responsive not only to the state of the national economy but equally to the economic circumstances of individual industries and enterprises. These initiatives are particularly important in the light of the finding by the OECD that as the economy recovers from recession, employment growth will be in areas which will not favor young people.",7
556,556,63620_198412_556,"The Coalition will establish a new Occupational Training Service to oversee all occupational training and remedial programs, including a major upgrading of the Commonwealth Employment Service based on the Job Bank.",0,"These initiatives are particularly important in the light of the finding by the OECD that as the economy recovers from recession, employment growth will be in areas which will not favor young people. In its Occupational Training Policy, the Coalition proposes a retraining program to update and upgrade the skills of the unemployed, and so make them more attractive to the modem requirements of employers.",3
557,557,63620_198412_557,This philosophy of recurrent education faces up to the fact that many Australians - and certainly the vast majority of poorly skilled ones - will need to update their skills perhaps several limes during their working lives in order to keep pace with structural changes in employment.,0,"In its Occupational Training Policy, the Coalition proposes a retraining program to update and upgrade the skills of the unemployed, and so make them more attractive to the modem requirements of employers. The Coalition will establish a new Occupational Training Service to oversee all occupational training and remedial programs, including a major upgrading of the Commonwealth Employment Service based on the Job Bank.",1
558,558,63620_198412_558,The entire employment and training resources of the Commonwealth will be redirected towards occupational and remedial training.,0,"The Coalition will establish a new Occupational Training Service to oversee all occupational training and remedial programs, including a major upgrading of the Commonwealth Employment Service based on the Job Bank. This philosophy of recurrent education faces up to the fact that many Australians - and certainly the vast majority of poorly skilled ones - will need to update their skills perhaps several limes during their working lives in order to keep pace with structural changes in employment.",1
559,559,63620_198412_559,Subsidized employment merely for the purpose of removing people from unemployment statistics is out.,0,This philosophy of recurrent education faces up to the fact that many Australians - and certainly the vast majority of poorly skilled ones - will need to update their skills perhaps several limes during their working lives in order to keep pace with structural changes in employment. The entire employment and training resources of the Commonwealth will be redirected towards occupational and remedial training.,6
560,560,63620_198412_560,Make-work programs with little or no training component will not be continued - though those currently taking part in them will be picked up by new training programs.,0,The entire employment and training resources of the Commonwealth will be redirected towards occupational and remedial training. Subsidized employment merely for the purpose of removing people from unemployment statistics is out.,1
561,561,63620_198412_561,The Community Employment Program will not be continued in its present form.,0,Subsidized employment merely for the purpose of removing people from unemployment statistics is out. Make-work programs with little or no training component will not be continued - though those currently taking part in them will be picked up by new training programs.,1
562,562,63620_198412_562,Too many CEP projects are failing to lift the level of skills or employability of those participating.,1,Make-work programs with little or no training component will not be continued - though those currently taking part in them will be picked up by new training programs. The Community Employment Program will not be continued in its present form.,1
563,563,63620_198412_563,"The result is that when the CEP project ends, people go straight back on to unemployment benefits.",1,The Community Employment Program will not be continued in its present form. Too many CEP projects are failing to lift the level of skills or employability of those participating.,1
564,564,63620_198412_564,"This is disheartening for the individual, a waste of Australia's human resources, and poor use of the tax-payer's money.",1,"Too many CEP projects are failing to lift the level of skills or employability of those participating. The result is that when the CEP project ends, people go straight back on to unemployment benefits.",1
565,565,63620_198412_565,"A new program, to be known as Work-prep, will be introduced to provide remedial training to the most disadvantaged unemployed aged under 30.",0,"The result is that when the CEP project ends, people go straight back on to unemployment benefits. This is disheartening for the individual, a waste of Australia's human resources, and poor use of the tax-payer's money.",6
566,566,63620_198412_566,"This will be designed to improve young people's reading and writing skills, increase their motivation, and provide work experience and competence of a kind which will improve the individual's chance of gaining stable employment.",0,"This is disheartening for the individual, a waste of Australia's human resources, and poor use of the tax-payer's money. A new program, to be known as Work-prep, will be introduced to provide remedial training to the most disadvantaged unemployed aged under 30.",7
567,567,63620_198412_567,"In addition, we will establish an experimental program to enable people to perform voluntary work while on unemployment benefit.",0,"A new program, to be known as Work-prep, will be introduced to provide remedial training to the most disadvantaged unemployed aged under 30. This will be designed to improve young people's reading and writing skills, increase their motivation, and provide work experience and competence of a kind which will improve the individual's chance of gaining stable employment.",4
568,568,63620_198412_568,Local authorities will be permitted to provide work on casual award rates equivalent to the current rate of unemployment benefit plus a supplement of $35 a week.,0,"This will be designed to improve young people's reading and writing skills, increase their motivation, and provide work experience and competence of a kind which will improve the individual's chance of gaining stable employment. In addition, we will establish an experimental program to enable people to perform voluntary work while on unemployment benefit.",6
569,569,63620_198412_569,"This will aid the transition of unemployed people from part-time to full-time employment, while at the same lime providing better social and economic benefits from the social welfare funds involved.",0,"In addition, we will establish an experimental program to enable people to perform voluntary work while on unemployment benefit. Local authorities will be permitted to provide work on casual award rates equivalent to the current rate of unemployment benefit plus a supplement of $35 a week.",5
570,570,63620_198412_570,"In tandem with our industrial relations policy, especially its provisions for much greater recognition of part-time work, the new Liberal initiatives in employment and training will provide a comprehensive strategy for getting people into jobs - and providing them with the skills and assistance that will keep them there.",0,"Local authorities will be permitted to provide work on casual award rates equivalent to the current rate of unemployment benefit plus a supplement of $35 a week. This will aid the transition of unemployed people from part-time to full-time employment, while at the same lime providing better social and economic benefits from the social welfare funds involved.",6
571,571,63620_198412_571,HEALTH CARE.,1,"This will aid the transition of unemployed people from part-time to full-time employment, while at the same lime providing better social and economic benefits from the social welfare funds involved. In tandem with our industrial relations policy, especially its provisions for much greater recognition of part-time work, the new Liberal initiatives in employment and training will provide a comprehensive strategy for getting people into jobs - and providing them with the skills and assistance that will keep them there.",1
572,572,63620_198412_572,Liberal Health Policy will build a better health care system by ironing out the faults in Medicare and building on the strengths of a universal health care System.,0,"In tandem with our industrial relations policy, especially its provisions for much greater recognition of part-time work, the new Liberal initiatives in employment and training will provide a comprehensive strategy for getting people into jobs - and providing them with the skills and assistance that will keep them there. HEALTH CARE.",5
573,573,63620_198412_573,Medicare is discouraging self provision.,1,HEALTH CARE. Liberal Health Policy will build a better health care system by ironing out the faults in Medicare and building on the strengths of a universal health care System.,1
574,574,63620_198412_574,"It increases the proportion of health funding from the taxpayer and removes disincentives to overuse of services, With fewer private dollars in the System and the need for budgetary restraint, bureaucratic controls have been tightened without regard for the patient",1,Liberal Health Policy will build a better health care system by ironing out the faults in Medicare and building on the strengths of a universal health care System. Medicare is discouraging self provision.,1
575,575,63620_198412_575,"Under Labor, confrontation in hospitals and attacks on the medical profession and ever lengthening queues for surgery and specialist services have become a feature of today's health services.",1,"Medicare is discouraging self provision. It increases the proportion of health funding from the taxpayer and removes disincentives to overuse of services, With fewer private dollars in the System and the need for budgetary restraint, bureaucratic controls have been tightened without regard for the patient",1
576,576,63620_198412_576,"Labor's 35 day rule, in combination with the Government's strangulation of private nursing homes, has imposed needless suffering on the acutely ill.",1,"It increases the proportion of health funding from the taxpayer and removes disincentives to overuse of services, With fewer private dollars in the System and the need for budgetary restraint, bureaucratic controls have been tightened without regard for the patient Under Labor, confrontation in hospitals and attacks on the medical profession and ever lengthening queues for surgery and specialist services have become a feature of today's health services.",1
577,577,63620_198412_577,It is not part of the Australian way of life to put sick people on the streets with nowhere to go.,1,"Under Labor, confrontation in hospitals and attacks on the medical profession and ever lengthening queues for surgery and specialist services have become a feature of today's health services. Labor's 35 day rule, in combination with the Government's strangulation of private nursing homes, has imposed needless suffering on the acutely ill.",1
578,578,63620_198412_578,"Our health policy will assure comprehensive cover and will restore consumer choice; encourage private and voluntary effort; decentralize administration; and contain costs through incentive, not direction.",0,"Labor's 35 day rule, in combination with the Government's strangulation of private nursing homes, has imposed needless suffering on the acutely ill. It is not part of the Australian way of life to put sick people on the streets with nowhere to go.",6
579,579,63620_198412_579,"We will maintain a safety net of universal health insurance but will remove those aspects of Medicare that are harmful to the interests of patients, health care workers or the public or lead in the direction of nationalized health.",0,"It is not part of the Australian way of life to put sick people on the streets with nowhere to go. Our health policy will assure comprehensive cover and will restore consumer choice; encourage private and voluntary effort; decentralize administration; and contain costs through incentive, not direction.",7
580,580,63620_198412_580,Changes will be phased in carefully to emphasize consumer benefits and avoid confusion and disruption.,0,"Our health policy will assure comprehensive cover and will restore consumer choice; encourage private and voluntary effort; decentralize administration; and contain costs through incentive, not direction. We will maintain a safety net of universal health insurance but will remove those aspects of Medicare that are harmful to the interests of patients, health care workers or the public or lead in the direction of nationalized health.",1
581,581,63620_198412_581,High priority will be given to removing the problems faced by the long term or chronically sick and the elderly.,0,"We will maintain a safety net of universal health insurance but will remove those aspects of Medicare that are harmful to the interests of patients, health care workers or the public or lead in the direction of nationalized health. Changes will be phased in carefully to emphasize consumer benefits and avoid confusion and disruption.",3
582,582,63620_198412_582,We will implement our policy in three phases.,0,Changes will be phased in carefully to emphasize consumer benefits and avoid confusion and disruption. High priority will be given to removing the problems faced by the long term or chronically sick and the elderly.,6
583,583,63620_198412_583,"We will improve private insurance services by restoring stability and creating more genuine competition including permitting ""gap"" insurance and restoring one-stop shopping by allowing private insurers to act as agents for Medicare.",0,High priority will be given to removing the problems faced by the long term or chronically sick and the elderly. We will implement our policy in three phases.,6
584,584,63620_198412_584,"Insurers will be encouraged to include optional packages, to inhibit unnecessary use of services, reduce costs and reduce premiums.",0,"We will implement our policy in three phases. We will improve private insurance services by restoring stability and creating more genuine competition including permitting ""gap"" insurance and restoring one-stop shopping by allowing private insurers to act as agents for Medicare.",1
585,585,63620_198412_585,For example contributors could agree to meet an agreed amount of costs before making a claim or agree to pay a set percentage for each service.,0,"We will improve private insurance services by restoring stability and creating more genuine competition including permitting ""gap"" insurance and restoring one-stop shopping by allowing private insurers to act as agents for Medicare. Insurers will be encouraged to include optional packages, to inhibit unnecessary use of services, reduce costs and reduce premiums.",1
586,586,63620_198412_586,Medibank will be converted into an independent cooperative owned by its contributors.,0,"Insurers will be encouraged to include optional packages, to inhibit unnecessary use of services, reduce costs and reduce premiums. For example contributors could agree to meet an agreed amount of costs before making a claim or agree to pay a set percentage for each service.",6
587,587,63620_198412_587,We will improve the hospital system by relaxing the 35 day rule and devising ways of meeting the needs of the long-term sick without causing financial hardship and distress.,0,For example contributors could agree to meet an agreed amount of costs before making a claim or agree to pay a set percentage for each service. Medibank will be converted into an independent cooperative owned by its contributors.,4
588,588,63620_198412_588,Restoring the $80m hospital reinsurance subsidy will enable private insurance to provide more effectively for those with long term illness.,0,Medibank will be converted into an independent cooperative owned by its contributors. We will improve the hospital system by relaxing the 35 day rule and devising ways of meeting the needs of the long-term sick without causing financial hardship and distress.,7
589,589,63620_198412_589,We will end the attack on doctors with the removal of unnecessary provisions which give the Federal Minister control over con-tracts with public hospitals.,0,We will improve the hospital system by relaxing the 35 day rule and devising ways of meeting the needs of the long-term sick without causing financial hardship and distress. Restoring the $80m hospital reinsurance subsidy will enable private insurance to provide more effectively for those with long term illness.,4
590,590,63620_198412_590,"Bulk billing which makes doctors the servant of the Government, will be limited to patients with PHB cards, Health Care Cards or other confessional entitlements.",0,Restoring the $80m hospital reinsurance subsidy will enable private insurance to provide more effectively for those with long term illness. We will end the attack on doctors with the removal of unnecessary provisions which give the Federal Minister control over con-tracts with public hospitals.,6
591,591,63620_198412_591,"In the second phase of our policy as early as possible in the life of the first Parliament, we will widen consumer choice by allowing those currently paying the Medicare levy to opt out if they have taken out a private package at a minimum prescribed level.",0,"We will end the attack on doctors with the removal of unnecessary provisions which give the Federal Minister control over con-tracts with public hospitals. Bulk billing which makes doctors the servant of the Government, will be limited to patients with PHB cards, Health Care Cards or other confessional entitlements.",7
592,592,63620_198412_592,The size of the levy for those choosing to remain with Medicare will be tapered for low income earners.,0,"Bulk billing which makes doctors the servant of the Government, will be limited to patients with PHB cards, Health Care Cards or other confessional entitlements. In the second phase of our policy as early as possible in the life of the first Parliament, we will widen consumer choice by allowing those currently paying the Medicare levy to opt out if they have taken out a private package at a minimum prescribed level.",1
593,593,63620_198412_593,Free public hospital care will be limited to holders of the PHB card or Health Care Card and other welfare beneficiaries unless State Governments choose to spend some of their own resources on it.,0,"In the second phase of our policy as early as possible in the life of the first Parliament, we will widen consumer choice by allowing those currently paying the Medicare levy to opt out if they have taken out a private package at a minimum prescribed level. The size of the levy for those choosing to remain with Medicare will be tapered for low income earners.",1
594,594,63620_198412_594,"In the third phase, we will take steps to improve choice by encouraging a variety of forms of health cover such as establishing Health Maintenance Organizations which sign up contributors and meet all their health care requirements including preventive care; by promoting other competitive procedures such as ""Preferred Provider"" Schemes where lower premiums are offered in return for agreement to use certain doctors and hospitals; and by investigating a voucher scheme for those in receipt of benefits so they can use the benefits towards private schemes if they wish.",0,The size of the levy for those choosing to remain with Medicare will be tapered for low income earners. Free public hospital care will be limited to holders of the PHB card or Health Care Card and other welfare beneficiaries unless State Governments choose to spend some of their own resources on it.,7
595,595,63620_198412_595,"In co-operation with the States we will seek a more decentralized, efficient system with local community input and greater responsibility for hospitals and doctors rather than bureaucrats.",0,"Free public hospital care will be limited to holders of the PHB card or Health Care Card and other welfare beneficiaries unless State Governments choose to spend some of their own resources on it. In the third phase, we will take steps to improve choice by encouraging a variety of forms of health cover such as establishing Health Maintenance Organizations which sign up contributors and meet all their health care requirements including preventive care; by promoting other competitive procedures such as ""Preferred Provider"" Schemes where lower premiums are offered in return for agreement to use certain doctors and hospitals; and by investigating a voucher scheme for those in receipt of benefits so they can use the benefits towards private schemes if they wish.",7
596,596,63620_198412_596,SOCIAL SECURITY.,1,"In the third phase, we will take steps to improve choice by encouraging a variety of forms of health cover such as establishing Health Maintenance Organizations which sign up contributors and meet all their health care requirements including preventive care; by promoting other competitive procedures such as ""Preferred Provider"" Schemes where lower premiums are offered in return for agreement to use certain doctors and hospitals; and by investigating a voucher scheme for those in receipt of benefits so they can use the benefits towards private schemes if they wish. In co-operation with the States we will seek a more decentralized, efficient system with local community input and greater responsibility for hospitals and doctors rather than bureaucrats.",1
597,597,63620_198412_597,"In keeping with the approach that we have adopted in many other areas, Liberal policy in the area of social security will be to encourage people to provide for themselves as much as possible- hence our opposition to measures such as Labor's tax on lump sum superannuating.",0,"In co-operation with the States we will seek a more decentralized, efficient system with local community input and greater responsibility for hospitals and doctors rather than bureaucrats. SOCIAL SECURITY.",6
598,598,63620_198412_598,We will maintain the present supporting benefits in the social welfare area with a commitment to maintain income tested benefits and pensions on the presently indexed basis.,0,"SOCIAL SECURITY. In keeping with the approach that we have adopted in many other areas, Liberal policy in the area of social security will be to encourage people to provide for themselves as much as possible- hence our opposition to measures such as Labor's tax on lump sum superannuating.",7
599,599,63620_198412_599,"Veterans and their dependants, families in crisis, the disabled and supporting parents will continue to receive special assistance.",0,"In keeping with the approach that we have adopted in many other areas, Liberal policy in the area of social security will be to encourage people to provide for themselves as much as possible- hence our opposition to measures such as Labor's tax on lump sum superannuating. We will maintain the present supporting benefits in the social welfare area with a commitment to maintain income tested benefits and pensions on the presently indexed basis.",6
600,600,63620_198412_600,We support the present Senate inquiry into retirement incomes as part of a need for a total comprehensive review of the income support system.,0,"We will maintain the present supporting benefits in the social welfare area with a commitment to maintain income tested benefits and pensions on the presently indexed basis. Veterans and their dependants, families in crisis, the disabled and supporting parents will continue to receive special assistance.",3
601,601,63620_198412_601,Our general approach to a reform of the social welfare system incorporates the following principles: • reduce the disincentives and impediments to people providing for themselves.,0,"Veterans and their dependants, families in crisis, the disabled and supporting parents will continue to receive special assistance. We support the present Senate inquiry into retirement incomes as part of a need for a total comprehensive review of the income support system.",3
602,602,63620_198412_602,• simplify procedures so that people have to deal with one government department rather than both Taxation and Social Security.,0,We support the present Senate inquiry into retirement incomes as part of a need for a total comprehensive review of the income support system. Our general approach to a reform of the social welfare system incorporates the following principles: • reduce the disincentives and impediments to people providing for themselves.,1
603,603,63620_198412_603,• encourage the widest possible and most flexible employee superannuating schemes.,0,Our general approach to a reform of the social welfare system incorporates the following principles: • reduce the disincentives and impediments to people providing for themselves. • simplify procedures so that people have to deal with one government department rather than both Taxation and Social Security.,3
604,604,63620_198412_604,• increase support for voluntary agencies and for increased Federal-State cooperation in the provision of welfare services.,0,• simplify procedures so that people have to deal with one government department rather than both Taxation and Social Security. • encourage the widest possible and most flexible employee superannuating schemes.,3
605,605,63620_198412_605,• ensure that the disabled are as fully integrated into the community as possible.,0,• encourage the widest possible and most flexible employee superannuating schemes. • increase support for voluntary agencies and for increased Federal-State cooperation in the provision of welfare services.,1
606,606,63620_198412_606,• make the whole system of social security more straightforward and simple.,0,• increase support for voluntary agencies and for increased Federal-State cooperation in the provision of welfare services. • ensure that the disabled are as fully integrated into the community as possible.,3
607,607,63620_198412_607,DEREGULATION AND PRIVATIZATION.,1,• ensure that the disabled are as fully integrated into the community as possible. • make the whole system of social security more straightforward and simple.,1
608,608,63620_198412_608,On return to government the Liberal Party will take urgent steps to tackle the major problems of reducing the burden of regulation in Australia.,0,• make the whole system of social security more straightforward and simple. DEREGULATION AND PRIVATIZATION.,6
609,609,63620_198412_609,We have an across the board approach to cutting red tape.,0,DEREGULATION AND PRIVATIZATION. On return to government the Liberal Party will take urgent steps to tackle the major problems of reducing the burden of regulation in Australia.,1
610,610,63620_198412_610,"It includes government regulation of business, regulatory schemes and programs, by laws and other regulatory issues.",0,On return to government the Liberal Party will take urgent steps to tackle the major problems of reducing the burden of regulation in Australia. We have an across the board approach to cutting red tape.,1
611,611,63620_198412_611,Liberal aims are: • to maximize competition and minimize government intervention while safeguarding consumer interests.,0,"We have an across the board approach to cutting red tape. It includes government regulation of business, regulatory schemes and programs, by laws and other regulatory issues.",3
612,612,63620_198412_612,• to achieve positive deregulation.,0,"It includes government regulation of business, regulatory schemes and programs, by laws and other regulatory issues. Liberal aims are: • to maximize competition and minimize government intervention while safeguarding consumer interests.",2
613,613,63620_198412_613,"• to secure a more efficient process of making, reviewing and scrapping regulations.",0,Liberal aims are: • to maximize competition and minimize government intervention while safeguarding consumer interests. • to achieve positive deregulation.,2
614,614,63620_198412_614,We will achieve these aims by: • ensuring regulations are only introduced if there is clear evidence their potential benefits exceed their potential costs.,0,"• to achieve positive deregulation. • to secure a more efficient process of making, reviewing and scrapping regulations.",3
615,615,63620_198412_615,• giving preference to self-regulation.,0,"• to secure a more efficient process of making, reviewing and scrapping regulations. We will achieve these aims by: • ensuring regulations are only introduced if there is clear evidence their potential benefits exceed their potential costs.",1
616,616,63620_198412_616,"• concentrating on ensuring regulations are efficient and follow a rigorous, cost-benefit analysis and public consultation.",0,We will achieve these aims by: • ensuring regulations are only introduced if there is clear evidence their potential benefits exceed their potential costs. • giving preference to self-regulation.,3
