,oid,Id,sentence,Flag,Context,labels
575,575,63620_201309_575,Funding diabetes research.,1.0,"We will deliver better mental health services and provide better employment services for people with a mental health issue. We will take real action and support better mental health services with Early Psychosis Prevention and Intervention Centres (EPPICs); boosting of basic and applied research into mental health; new headspace sites; better employment opportunities to those with serious mental health problems, boosting outside services that job agencies can provide to clients with mental health issues and a Mental Health Workforce Training Institute.",1
576,576,63620_201309_576,We will provide $35 million to help find a cure for type 1 diabetes.,,"We will take real action and support better mental health services with Early Psychosis Prevention and Intervention Centres (EPPICs); boosting of basic and applied research into mental health; new headspace sites; better employment opportunities to those with serious mental health problems, boosting outside services that job agencies can provide to clients with mental health issues and a Mental Health Workforce Training Institute. Funding diabetes research.",7
577,577,63620_201309_577,This will assist the Juvenile Diabetes Research Foundation's Clinical Research Network to fund a significant number of additional patient trials locally and internationally and take a co-ordinated nationwide approach to diabetes research.,,Funding diabetes research. We will provide $35 million to help find a cure for type 1 diabetes.,1
578,578,63620_201309_578,Improving access to medicines.,1.0,We will provide $35 million to help find a cure for type 1 diabetes. This will assist the Juvenile Diabetes Research Foundation's Clinical Research Network to fund a significant number of additional patient trials locally and internationally and take a co-ordinated nationwide approach to diabetes research.,1
579,579,63620_201309_579,"We will restore transparency, certainty and confidence to the process by which medicines are listed on the Pharmaceutical Benefits Scheme (PBS) ñ ensuring medicines are listed on the basis of advice from the independent Pharmaceutical Benefits Advisory Committee, not on the whim of the government.",,This will assist the Juvenile Diabetes Research Foundation's Clinical Research Network to fund a significant number of additional patient trials locally and internationally and take a co-ordinated nationwide approach to diabetes research. Improving access to medicines.,1
580,580,63620_201309_580,Improving private health insurance.,1.0,"Improving access to medicines. We will restore transparency, certainty and confidence to the process by which medicines are listed on the Pharmaceutical Benefits Scheme (PBS) ñ ensuring medicines are listed on the basis of advice from the independent Pharmaceutical Benefits Advisory Committee, not on the whim of the government.",1
581,581,63620_201309_581,We will strengthen Medicare and take pressure off the public hospital system by restoring the Private Health Insurance Rebate as soon as we responsibly can.,,"We will restore transparency, certainty and confidence to the process by which medicines are listed on the Pharmaceutical Benefits Scheme (PBS) ñ ensuring medicines are listed on the basis of advice from the independent Pharmaceutical Benefits Advisory Committee, not on the whim of the government. Improving private health insurance.",1
582,582,63620_201309_582,This will encourage more Australians to take up private health insurance.,,Improving private health insurance. We will strengthen Medicare and take pressure off the public hospital system by restoring the Private Health Insurance Rebate as soon as we responsibly can.,1
583,583,63620_201309_583,Bringing dental into Medicare.,1.0,We will strengthen Medicare and take pressure off the public hospital system by restoring the Private Health Insurance Rebate as soon as we responsibly can. This will encourage more Australians to take up private health insurance.,1
584,584,63620_201309_584,We aspire to improve and restore dental services through Medicare as soon as we responsibly can.,,This will encourage more Australians to take up private health insurance. Bringing dental into Medicare.,1
585,585,63620_201309_585,POLICY PRIORITY.,1.0,Bringing dental into Medicare. We aspire to improve and restore dental services through Medicare as soon as we responsibly can.,1
586,586,63620_201309_586,We will deliver better services including health services ñ by putting local communities in charge of hospitals and improving co-operation with States and Territories.,,We aspire to improve and restore dental services through Medicare as soon as we responsibly can. POLICY PRIORITY.,1
587,587,63620_201309_587,Delivering better education.,1.0,POLICY PRIORITY. We will deliver better services including health services ñ by putting local communities in charge of hospitals and improving co-operation with States and Territories.,1
588,588,63620_201309_588,POLICY PRIORITY.,1.0,We will deliver better services including health services ñ by putting local communities in charge of hospitals and improving co-operation with States and Territories. Delivering better education.,1
589,589,63620_201309_589,We will deliver better education ñ by putting local communities in charge of improving the performance of local schools.,,Delivering better education. POLICY PRIORITY.,1
590,590,63620_201309_590,Improving the performance of schools at the local level.,1.0,POLICY PRIORITY. We will deliver better education ñ by putting local communities in charge of improving the performance of local schools.,1
591,591,63620_201309_591,"We will provide better schools, encourage better teachers and provide more choice for parents by giving communities and parents greater control over schools.",,We will deliver better education ñ by putting local communities in charge of improving the performance of local schools. Improving the performance of schools at the local level.,1
592,592,63620_201309_592,"We will put parents, principals and school communities, not unaccountable bureaucrats, in charge of determining how their school will be run to improve performance ñ by instilling a `students come first' culture amongst staff and ensuring the delivery of better education outcomes at the local school level.",,"Improving the performance of schools at the local level. We will provide better schools, encourage better teachers and provide more choice for parents by giving communities and parents greater control over schools.",1
593,593,63620_201309_593,"We will work with the States and Territories to encourage State schools to choose to become independent schools, providing simpler budgeting and resources allocation and more autonomy in decision making.",,"We will provide better schools, encourage better teachers and provide more choice for parents by giving communities and parents greater control over schools. We will put parents, principals and school communities, not unaccountable bureaucrats, in charge of determining how their school will be run to improve performance ñ by instilling a `students come first' culture amongst staff and ensuring the delivery of better education outcomes at the local school level.",1
594,594,63620_201309_594,We will support teachers in the classroom by ensuring our curriculum is rigorous without being too prescriptive or overcrowded.,,"We will put parents, principals and school communities, not unaccountable bureaucrats, in charge of determining how their school will be run to improve performance ñ by instilling a `students come first' culture amongst staff and ensuring the delivery of better education outcomes at the local school level. We will work with the States and Territories to encourage State schools to choose to become independent schools, providing simpler budgeting and resources allocation and more autonomy in decision making.",3
595,595,63620_201309_595,"We will continue current levels of funding for schools, indexed to deal with real increases in costs and we will ensure that money is targeted based on the social and economic status of the community.",,"We will work with the States and Territories to encourage State schools to choose to become independent schools, providing simpler budgeting and resources allocation and more autonomy in decision making. We will support teachers in the classroom by ensuring our curriculum is rigorous without being too prescriptive or overcrowded.",4
596,596,63620_201309_596,We will make more investment in science education at primary schools.,,"We will support teachers in the classroom by ensuring our curriculum is rigorous without being too prescriptive or overcrowded. We will continue current levels of funding for schools, indexed to deal with real increases in costs and we will ensure that money is targeted based on the social and economic status of the community.",1
597,597,63620_201309_597,"We will restore the Primary Connections science education programme which is strongly supported by Australian Nobel Laureate, Professor Brian Schmidt, following recent Labor cuts to the successful programme.",,"We will continue current levels of funding for schools, indexed to deal with real increases in costs and we will ensure that money is targeted based on the social and economic status of the community. We will make more investment in science education at primary schools.",1
598,598,63620_201309_598,"We will work together with social media operators, schools, parents and children to tackle cyber bullying and other harmful material and behaviour targeted at individual children online, by measures such as ensuring large social media operators rapidly remove harmful online material directed at a child.",,"We will make more investment in science education at primary schools. We will restore the Primary Connections science education programme which is strongly supported by Australian Nobel Laureate, Professor Brian Schmidt, following recent Labor cuts to the successful programme.",1
599,599,63620_201309_599,We will continue the National School Chaplaincy Programme in Schools to support the emotional wellbeing of students.,,"We will restore the Primary Connections science education programme which is strongly supported by Australian Nobel Laureate, Professor Brian Schmidt, following recent Labor cuts to the successful programme. We will work together with social media operators, schools, parents and children to tackle cyber bullying and other harmful material and behaviour targeted at individual children online, by measures such as ensuring large social media operators rapidly remove harmful online material directed at a child.",4
600,600,63620_201309_600,Strengthening higher education.,1.0,"We will work together with social media operators, schools, parents and children to tackle cyber bullying and other harmful material and behaviour targeted at individual children online, by measures such as ensuring large social media operators rapidly remove harmful online material directed at a child. We will continue the National School Chaplaincy Programme in Schools to support the emotional wellbeing of students.",1
601,601,63620_201309_601,We will strengthen higher education and encourage Australians of all ages to further their education so that they can gain a comparative advantage and get ahead in the new global economy.,,We will continue the National School Chaplaincy Programme in Schools to support the emotional wellbeing of students. Strengthening higher education.,3
602,602,63620_201309_602,"We believe higher education has a vital dual role in our society as an engine of economic growth, through educating our workforce and producing quality research.",,Strengthening higher education. We will strengthen higher education and encourage Australians of all ages to further their education so that they can gain a comparative advantage and get ahead in the new global economy.,1
603,603,63620_201309_603,We will ensure the continuation of the current arrangements of university funding.,,"We will strengthen higher education and encourage Australians of all ages to further their education so that they can gain a comparative advantage and get ahead in the new global economy. We believe higher education has a vital dual role in our society as an engine of economic growth, through educating our workforce and producing quality research.",5
604,604,63620_201309_604,"We will work with the sector to reduce the burden of red tape, regulation and reporting, freeing up the sector to concentrate on delivering results and services.",,"We believe higher education has a vital dual role in our society as an engine of economic growth, through educating our workforce and producing quality research. We will ensure the continuation of the current arrangements of university funding.",1
605,605,63620_201309_605,We will review and restructure government research funding to make sure each dollar is spent as effectively as possible.,,"We will ensure the continuation of the current arrangements of university funding. We will work with the sector to reduce the burden of red tape, regulation and reporting, freeing up the sector to concentrate on delivering results and services.",1
606,606,63620_201309_606,"We will ensure the sector has a stable, long-term source of infrastructure funding.",,"We will work with the sector to reduce the burden of red tape, regulation and reporting, freeing up the sector to concentrate on delivering results and services. We will review and restructure government research funding to make sure each dollar is spent as effectively as possible.",1
607,607,63620_201309_607,We will work with the sector to grow higher education as an export industry and to support international students studying in Australia.,,"We will review and restructure government research funding to make sure each dollar is spent as effectively as possible. We will ensure the sector has a stable, long-term source of infrastructure funding.",1
608,608,63620_201309_608,Investing in job skills training.,1.0,"We will ensure the sector has a stable, long-term source of infrastructure funding. We will work with the sector to grow higher education as an export industry and to support international students studying in Australia.",1
609,609,63620_201309_609,We will invest in advanced job skills trainingñ including trade skills.,,We will work with the sector to grow higher education as an export industry and to support international students studying in Australia. Investing in job skills training.,1
610,610,63620_201309_610,We will boost and retain skills in the work place and give incentives to employers to take young people and older Australians off welfare and into work.,,Investing in job skills training. We will invest in advanced job skills trainingñ including trade skills.,1
611,611,63620_201309_611,Our immigration programme will focus on skilled migrants targeting skills shortages and people who can make a contribution from day one in a job.,,We will invest in advanced job skills trainingñ including trade skills. We will boost and retain skills in the work place and give incentives to employers to take young people and older Australians off welfare and into work.,1
612,612,63620_201309_612,"We will work urgently with the States to aim to have 40 percent of Year 12 students studying a foreign language, preferably an Asian language, within a decade to equip them with the skills necessary for the jobs of the future.",,We will boost and retain skills in the work place and give incentives to employers to take young people and older Australians off welfare and into work. Our immigration programme will focus on skilled migrants targeting skills shortages and people who can make a contribution from day one in a job.,6
613,613,63620_201309_613,New opportunities for our youth to learn in the Asian region.,1.0,"Our immigration programme will focus on skilled migrants targeting skills shortages and people who can make a contribution from day one in a job. We will work urgently with the States to aim to have 40 percent of Year 12 students studying a foreign language, preferably an Asian language, within a decade to equip them with the skills necessary for the jobs of the future.",1
614,614,63620_201309_614,We aim to develop stronger people-to-people relationships with the countries in our region and this presents enormous opportunities for the youth of Australia.,,"We will work urgently with the States to aim to have 40 percent of Year 12 students studying a foreign language, preferably an Asian language, within a decade to equip them with the skills necessary for the jobs of the future. New opportunities for our youth to learn in the Asian region.",1
615,615,63620_201309_615,We will establish a new two-way `Colombo Plan' that doesn't just bring the best and brightest talent from the region to Australia's universities but that also takes Australia's best and brightest talent to Asian universities to learn more about the countries in our region and to develop closer ties and stronger people-to-people relationships.,,New opportunities for our youth to learn in the Asian region. We aim to develop stronger people-to-people relationships with the countries in our region and this presents enormous opportunities for the youth of Australia.,1
616,616,63620_201309_616,By awarding scholarships to our students and fostering this `Asia-capable' learning and developing these people-to-people relationships in those countries we are really developing the leaders of the future as was previously done under Sir Robert Menzies' `Colombo Plan'.,,We aim to develop stronger people-to-people relationships with the countries in our region and this presents enormous opportunities for the youth of Australia. We will establish a new two-way `Colombo Plan' that doesn't just bring the best and brightest talent from the region to Australia's universities but that also takes Australia's best and brightest talent to Asian universities to learn more about the countries in our region and to develop closer ties and stronger people-to-people relationships.,1
617,617,63620_201309_617,It is through such people-to-people schemes that deeper engagement and closer ties with the countries in our region can be developed.,,We will establish a new two-way `Colombo Plan' that doesn't just bring the best and brightest talent from the region to Australia's universities but that also takes Australia's best and brightest talent to Asian universities to learn more about the countries in our region and to develop closer ties and stronger people-to-people relationships. By awarding scholarships to our students and fostering this `Asia-capable' learning and developing these people-to-people relationships in those countries we are really developing the leaders of the future as was previously done under Sir Robert Menzies' `Colombo Plan'.,1
618,618,63620_201309_618,"``Within two years, under a Liberal and National government, there will be a new Colombo Plan"".",,By awarding scholarships to our students and fostering this `Asia-capable' learning and developing these people-to-people relationships in those countries we are really developing the leaders of the future as was previously done under Sir Robert Menzies' `Colombo Plan'. It is through such people-to-people schemes that deeper engagement and closer ties with the countries in our region can be developed.,1
619,619,63620_201309_619,Delivering stronger and better communities.,1.0,"It is through such people-to-people schemes that deeper engagement and closer ties with the countries in our region can be developed. ``Within two years, under a Liberal and National government, there will be a new Colombo Plan"".",1
620,620,63620_201309_620,Delivering a `fair go' for regional Australia.,1.0,"``Within two years, under a Liberal and National government, there will be a new Colombo Plan"". Delivering stronger and better communities.",1
621,621,63620_201309_621,We will stand up for regional Australia to ensure that they receive their `fair share' of support from government on a wide range of policy programmes.,,Delivering stronger and better communities. Delivering a `fair go' for regional Australia.,1
622,622,63620_201309_622,We will restore policy stability and certainty to our live exports trade.,,Delivering a `fair go' for regional Australia. We will stand up for regional Australia to ensure that they receive their `fair share' of support from government on a wide range of policy programmes.,1
623,623,63620_201309_623,We will better manage our precious water resources to help our agriculture sector grow to become the `Food Bowl of Asia' and achieve `food security' in a world demanding more food resources.,,We will stand up for regional Australia to ensure that they receive their `fair share' of support from government on a wide range of policy programmes. We will restore policy stability and certainty to our live exports trade.,1
624,624,63620_201309_624,We will further unlock potential growth in Northern Australia as we develop new land as a result of building new dams and securing our nation's water supplies.,,We will restore policy stability and certainty to our live exports trade. We will better manage our precious water resources to help our agriculture sector grow to become the `Food Bowl of Asia' and achieve `food security' in a world demanding more food resources.,1
625,625,63620_201309_625,"We will deliver a strong, powerhouse economy delivering more jobs and generating the real wealth needed to drive growth in Australia's tourism industry.",,We will better manage our precious water resources to help our agriculture sector grow to become the `Food Bowl of Asia' and achieve `food security' in a world demanding more food resources. We will further unlock potential growth in Northern Australia as we develop new land as a result of building new dams and securing our nation's water supplies.,1
626,626,63620_201309_626,We are investigating options to strengthen the rules governing the sale of Australian agricultural land and agribusinesses to foreign entities.,,"We will further unlock potential growth in Northern Australia as we develop new land as a result of building new dams and securing our nation's water supplies. We will deliver a strong, powerhouse economy delivering more jobs and generating the real wealth needed to drive growth in Australia's tourism industry.",1
627,627,63620_201309_627,Improving housing affordability ñ supporting housing development.,1.0,"We will deliver a strong, powerhouse economy delivering more jobs and generating the real wealth needed to drive growth in Australia's tourism industry. We are investigating options to strengthen the rules governing the sale of Australian agricultural land and agribusinesses to foreign entities.",1
628,628,63620_201309_628,We will improve housing affordability and encourage high levels of home ownership.,,We are investigating options to strengthen the rules governing the sale of Australian agricultural land and agribusinesses to foreign entities. Improving housing affordability ñ supporting housing development.,1
629,629,63620_201309_629,We will work closely with the States and Territories who have primary responsibility for housing to reduce red tape holding up the supply of housing and construction and to increase land release for new homes,,Improving housing affordability ñ supporting housing development. We will improve housing affordability and encourage high levels of home ownership.,1
630,630,63620_201309_630,"Carefully managing the issues of population, citizenship and settlement.",1.0,We will improve housing affordability and encourage high levels of home ownership. We will work closely with the States and Territories who have primary responsibility for housing to reduce red tape holding up the supply of housing and construction and to increase land release for new homes,1
631,631,63620_201309_631,"We will carefully manage the issues of population, citizenship and settlement to foster stronger economic growth and enhance Australia's social fabric.",,"We will work closely with the States and Territories who have primary responsibility for housing to reduce red tape holding up the supply of housing and construction and to increase land release for new homes Carefully managing the issues of population, citizenship and settlement.",1
632,632,63620_201309_632,We will ensure that our non-discriminatory immigration programme helps those in need and serves our national interest.,,"Carefully managing the issues of population, citizenship and settlement. We will carefully manage the issues of population, citizenship and settlement to foster stronger economic growth and enhance Australia's social fabric.",1
633,633,63620_201309_633,We will make sure that Australia's refugee and humanitarian resettlement programme provides places to those most in need.,,"We will carefully manage the issues of population, citizenship and settlement to foster stronger economic growth and enhance Australia's social fabric. We will ensure that our non-discriminatory immigration programme helps those in need and serves our national interest.",1
634,634,63620_201309_634,"We will ensure a minimum of 1,000 places are available for women at risk and their dependents and appropriate settlement services are available once they arrive in Australia.",,We will ensure that our non-discriminatory immigration programme helps those in need and serves our national interest. We will make sure that Australia's refugee and humanitarian resettlement programme provides places to those most in need.,5
635,635,63620_201309_635,We will ensure the migration programme is skewed towards skilled workers to enable the growth of a more productive and prosperous economy ñ particularly for those areas where skilled workers are not available and where our industries need to grow.,,"We will make sure that Australia's refugee and humanitarian resettlement programme provides places to those most in need. We will ensure a minimum of 1,000 places are available for women at risk and their dependents and appropriate settlement services are available once they arrive in Australia.",1
636,636,63620_201309_636,We will ensure our immigration programme is focused on people who can make a contribution from day one in a job ñ thereby lessening the burden on taxpayers.,,"We will ensure a minimum of 1,000 places are available for women at risk and their dependents and appropriate settlement services are available once they arrive in Australia. We will ensure the migration programme is skewed towards skilled workers to enable the growth of a more productive and prosperous economy ñ particularly for those areas where skilled workers are not available and where our industries need to grow.",1
637,637,63620_201309_637,Improving community safety and fighting crime.,1.0,We will ensure the migration programme is skewed towards skilled workers to enable the growth of a more productive and prosperous economy ñ particularly for those areas where skilled workers are not available and where our industries need to grow. We will ensure our immigration programme is focused on people who can make a contribution from day one in a job ñ thereby lessening the burden on taxpayers.,1
638,638,63620_201309_638,We will stand up for communities so that people feel safe in their streets.,,We will ensure our immigration programme is focused on people who can make a contribution from day one in a job ñ thereby lessening the burden on taxpayers. Improving community safety and fighting crime.,1
639,639,63620_201309_639,We will establish a new national Safer Streets programme and expand the use of CCTV cameras in crime prevention and detection.,,Improving community safety and fighting crime. We will stand up for communities so that people feel safe in their streets.,1
640,640,63620_201309_640,"``Politicians can't really hope to understand the issues if they rarely leave capital cities"".",,We will stand up for communities so that people feel safe in their streets. We will establish a new national Safer Streets programme and expand the use of CCTV cameras in crime prevention and detection.,1
641,641,63620_201309_641,"We will establish a new Commonwealth/State Standing Council on Law, Crime and Community Safety to bring together lawmakers and law-enforcers to develop a national focus to fighting crime ñ and to report on key issues within 12 months",,"We will establish a new national Safer Streets programme and expand the use of CCTV cameras in crime prevention and detection. ``Politicians can't really hope to understand the issues if they rarely leave capital cities"".",3
642,642,63620_201309_642,We will work with the States and Territories to improve Australia's capacity to respond to natural disasters and emergencies both domestically and internationally for better and faster deployment of search dogs nationally by creating an Australian Search Dog Framework.,,"``Politicians can't really hope to understand the issues if they rarely leave capital cities"". We will establish a new Commonwealth/State Standing Council on Law, Crime and Community Safety to bring together lawmakers and law-enforcers to develop a national focus to fighting crime ñ and to report on key issues within 12 months",1
643,643,63620_201309_643,Supporting and strengthening community groups and the voluntary sector.,1.0,"We will establish a new Commonwealth/State Standing Council on Law, Crime and Community Safety to bring together lawmakers and law-enforcers to develop a national focus to fighting crime ñ and to report on key issues within 12 months We will work with the States and Territories to improve Australia's capacity to respond to natural disasters and emergencies both domestically and internationally for better and faster deployment of search dogs nationally by creating an Australian Search Dog Framework.",1
644,644,63620_201309_644,We will support community groups to strengthen local communities and enhance the social fabric.,,We will work with the States and Territories to improve Australia's capacity to respond to natural disasters and emergencies both domestically and internationally for better and faster deployment of search dogs nationally by creating an Australian Search Dog Framework. Supporting and strengthening community groups and the voluntary sector.,3
645,645,63620_201309_645,We will provide $10 million support to assist surf lifesaving clubs buy needed equipment and to tackle drowning black-spots.,,Supporting and strengthening community groups and the voluntary sector. We will support community groups to strengthen local communities and enhance the social fabric.,7
646,646,63620_201309_646,We will re-establish the successful Coalition Community-Business Partnerships to engage with local communities and advise on encouraging more philanthropy by business and in assisting charities and community groups in their local area.,,We will support community groups to strengthen local communities and enhance the social fabric. We will provide $10 million support to assist surf lifesaving clubs buy needed equipment and to tackle drowning black-spots.,1
647,647,63620_201309_647,Encouraging indigenous Australians to get ahead.,1.0,We will provide $10 million support to assist surf lifesaving clubs buy needed equipment and to tackle drowning black-spots. We will re-establish the successful Coalition Community-Business Partnerships to engage with local communities and advise on encouraging more philanthropy by business and in assisting charities and community groups in their local area.,1
648,648,63620_201309_648,We will work with indigenous communities to bring in a new suite of purposeful and innovative strategies that will help indigenous people to get ahead.,,We will re-establish the successful Coalition Community-Business Partnerships to engage with local communities and advise on encouraging more philanthropy by business and in assisting charities and community groups in their local area. Encouraging indigenous Australians to get ahead.,1
649,649,63620_201309_649,We will eliminate red tape and streamline programmes to move away from the complex web of overlapping initiatives that have failed to end disadvantage.,,Encouraging indigenous Australians to get ahead. We will work with indigenous communities to bring in a new suite of purposeful and innovative strategies that will help indigenous people to get ahead.,1
650,650,63620_201309_650,We will direct funding away from bureaucracies and overlapping and competing programmes towards local communities and real action so that indigenous Australians get the services they need.,,We will work with indigenous communities to bring in a new suite of purposeful and innovative strategies that will help indigenous people to get ahead. We will eliminate red tape and streamline programmes to move away from the complex web of overlapping initiatives that have failed to end disadvantage.,1
651,651,63620_201309_651,We will work with families to ensure all indigenous children attend school every day.,,We will eliminate red tape and streamline programmes to move away from the complex web of overlapping initiatives that have failed to end disadvantage. We will direct funding away from bureaucracies and overlapping and competing programmes towards local communities and real action so that indigenous Australians get the services they need.,1
652,652,63620_201309_652,A good education is the foundation of a good life and children must go to school.,1.0,We will direct funding away from bureaucracies and overlapping and competing programmes towards local communities and real action so that indigenous Australians get the services they need. We will work with families to ensure all indigenous children attend school every day.,1
653,653,63620_201309_653,We will support the Australian Employment Covenant and its many supporting employers to create more opportunities for indigenous Australians to get ahead and actively engage more indigenous Australians in real jobs.,,We will work with families to ensure all indigenous children attend school every day. A good education is the foundation of a good life and children must go to school.,1
654,654,63620_201309_654,"We will provide$10 million to fund four trial sites to train 1,000 indigenous people for guaranteed jobs, working with the Australian Employment Covenant and Generation One.",,A good education is the foundation of a good life and children must go to school. We will support the Australian Employment Covenant and its many supporting employers to create more opportunities for indigenous Australians to get ahead and actively engage more indigenous Australians in real jobs.,7
655,655,63620_201309_655,We will end training for training's sake and implement employment or work for the dole programmes that prepare and support indigenous Australians to work.,,"We will support the Australian Employment Covenant and its many supporting employers to create more opportunities for indigenous Australians to get ahead and actively engage more indigenous Australians in real jobs. We will provide$10 million to fund four trial sites to train 1,000 indigenous people for guaranteed jobs, working with the Australian Employment Covenant and Generation One.",1
656,656,63620_201309_656,"Tony Abbott will continue to spend a week a year in a remote community, to gain a better understanding of people's needs, as he has done for many years.",,"We will provide$10 million to fund four trial sites to train 1,000 indigenous people for guaranteed jobs, working with the Australian Employment Covenant and Generation One. We will end training for training's sake and implement employment or work for the dole programmes that prepare and support indigenous Australians to work.",1
657,657,63620_201309_657,"``The measure of a decent society is how it looks after its most vulnerable members"".",,"We will end training for training's sake and implement employment or work for the dole programmes that prepare and support indigenous Australians to work. Tony Abbott will continue to spend a week a year in a remote community, to gain a better understanding of people's needs, as he has done for many years.",1
658,658,63620_201309_658,Protecting freedom of speech ñ supporting an open media.,1.0,"Tony Abbott will continue to spend a week a year in a remote community, to gain a better understanding of people's needs, as he has done for many years. ``The measure of a decent society is how it looks after its most vulnerable members"".",1
659,659,63620_201309_659,We will protect the media from over-regulation; support an open and accountable media; and protect the freedom of speech to strengthen our vibrant democracy.,,"``The measure of a decent society is how it looks after its most vulnerable members"". Protecting freedom of speech ñ supporting an open media.",1
660,660,63620_201309_660,"We will reject Labor's push for increased regulation of the media, including the Finkelstein Report proposals for a powerful `News Media Council' to `set journalistic standards' for print and online media.",,Protecting freedom of speech ñ supporting an open media. We will protect the media from over-regulation; support an open and accountable media; and protect the freedom of speech to strengthen our vibrant democracy.,1
661,661,63620_201309_661,We will work with the media to ensure they actively strengthen their standards so they meet community expectations of the levels of journalism Australians expect and deserve.,,"We will protect the media from over-regulation; support an open and accountable media; and protect the freedom of speech to strengthen our vibrant democracy. We will reject Labor's push for increased regulation of the media, including the Finkelstein Report proposals for a powerful `News Media Council' to `set journalistic standards' for print and online media.",1
662,662,63620_201309_662,"We do not support a `public interest test' for assessing media mergers and acquisitions as it would be subjective, susceptible to political manipulation and would lead to uncertainty for media businesses.",,"We will reject Labor's push for increased regulation of the media, including the Finkelstein Report proposals for a powerful `News Media Council' to `set journalistic standards' for print and online media. We will work with the media to ensure they actively strengthen their standards so they meet community expectations of the levels of journalism Australians expect and deserve.",1
663,663,63620_201309_663,"Current laws and the Australian Communications and Media Authority, as the regulator, provide adequate protection in this area.",1.0,"We will work with the media to ensure they actively strengthen their standards so they meet community expectations of the levels of journalism Australians expect and deserve. We do not support a `public interest test' for assessing media mergers and acquisitions as it would be subjective, susceptible to political manipulation and would lead to uncertainty for media businesses.",1
664,664,63620_201309_664,"We will support freedom of speech, particularly in relation to anti-discrimination legislation.",,"We do not support a `public interest test' for assessing media mergers and acquisitions as it would be subjective, susceptible to political manipulation and would lead to uncertainty for media businesses. Current laws and the Australian Communications and Media Authority, as the regulator, provide adequate protection in this area.",1
665,665,63620_201309_665,Prohibitions on inciting racial hatred or intimidation of particular groups should be focused on offences of incitement and causing fear but not a prohibition on causing offence.,,"Current laws and the Australian Communications and Media Authority, as the regulator, provide adequate protection in this area. We will support freedom of speech, particularly in relation to anti-discrimination legislation.",1
666,666,63620_201309_666,Delivering a cleaner and more sustainable environment.,1.0,"We will support freedom of speech, particularly in relation to anti-discrimination legislation. Prohibitions on inciting racial hatred or intimidation of particular groups should be focused on offences of incitement and causing fear but not a prohibition on causing offence.",1
667,667,63620_201309_667,Cleaning up our own environment.,1.0,Prohibitions on inciting racial hatred or intimidation of particular groups should be focused on offences of incitement and causing fear but not a prohibition on causing offence. Delivering a cleaner and more sustainable environment.,1
668,668,63620_201309_668,"We will take direct action to reduce carbon emissions ñ and establish a 15,000-strong Green Army charged with the clean-up and conservation of our environment ñ so that we can all enjoy a cleaner environment and a more sustainable future without the impost of the carbon tax which is causing real economic damage to our economy and affecting the living standards of Australian families.",,Delivering a cleaner and more sustainable environment. Cleaning up our own environment.,1
669,669,63620_201309_669,"Reducing carbon emissions inside Australia, not overseas.",1.0,"Cleaning up our own environment. We will take direct action to reduce carbon emissions ñ and establish a 15,000-strong Green Army charged with the clean-up and conservation of our environment ñ so that we can all enjoy a cleaner environment and a more sustainable future without the impost of the carbon tax which is causing real economic damage to our economy and affecting the living standards of Australian families.",1
670,670,63620_201309_670,"We will take direct action to reduce carbon emissions in a practical, affordable way inside Australia, not overseas.",,"We will take direct action to reduce carbon emissions ñ and establish a 15,000-strong Green Army charged with the clean-up and conservation of our environment ñ so that we can all enjoy a cleaner environment and a more sustainable future without the impost of the carbon tax which is causing real economic damage to our economy and affecting the living standards of Australian families. Reducing carbon emissions inside Australia, not overseas.",1
671,671,63620_201309_671,We remain committed to a five per cent reduction in emissions by 2020.,,"Reducing carbon emissions inside Australia, not overseas. We will take direct action to reduce carbon emissions in a practical, affordable way inside Australia, not overseas.",6
672,672,63620_201309_672,We will establish an Emissions Reduction Fund of $3 billion to allocate money in response to emission reduction tenders to projects designed to reduce carbon emissions.,,"We will take direct action to reduce carbon emissions in a practical, affordable way inside Australia, not overseas. We remain committed to a five per cent reduction in emissions by 2020.",7
673,673,63620_201309_673,"All money spent will be on Australian green projects, not foreign carbon credits, keeping more jobs in Australia.",,We remain committed to a five per cent reduction in emissions by 2020. We will establish an Emissions Reduction Fund of $3 billion to allocate money in response to emission reduction tenders to projects designed to reduce carbon emissions.,1
674,674,63620_201309_674,"We will support projects such as the exploration of soil carbon technologies and abatement, putting carbon back in soils and providing for a once in a generation replenishment of our farmlands.",,"We will establish an Emissions Reduction Fund of $3 billion to allocate money in response to emission reduction tenders to projects designed to reduce carbon emissions. All money spent will be on Australian green projects, not foreign carbon credits, keeping more jobs in Australia.",1
675,675,63620_201309_675,POLICY PRIORITY.,1.0,"All money spent will be on Australian green projects, not foreign carbon credits, keeping more jobs in Australia. We will support projects such as the exploration of soil carbon technologies and abatement, putting carbon back in soils and providing for a once in a generation replenishment of our farmlands.",1
676,676,63620_201309_676,"We will take direct action to reduce carbon emissions inside Australia, not overseas ñ and also establish a 15,000-strong Green Army to clean-up the environment.",,"We will support projects such as the exploration of soil carbon technologies and abatement, putting carbon back in soils and providing for a once in a generation replenishment of our farmlands. POLICY PRIORITY.",1
677,677,63620_201309_677,Delivering a better environment.,1.0,"POLICY PRIORITY. We will take direct action to reduce carbon emissions inside Australia, not overseas ñ and also establish a 15,000-strong Green Army to clean-up the environment.",1
